id,product_id,sku,barcode_ean,sale_price,cost_price,weight_kg,icms_rate,ipi_rate,is_active,created_at,updated_at
610,299,LHN-827758,0785927669416,1191.46,916.51,36.165,17.00,0.00,TRUE,2025-07-02 03:29:17,2026-09-18 08:31:39
611,299,LHN-062625,4583433136202,2127.18,1427.64,10.496,12.00,10.00,TRUE,2026-11-06 18:04:51,2026-11-21 17:49:18
612,299,LHN-687366,0780880367478,2363.80,1094.35,39.357,18.00,0.00,TRUE,2025-04-29 20:51:08,2025-06-18 19:59:11
613,300,LHN-292504,4387219651275,3651.21,1763.87,24.682,12.00,10.00,TRUE,2026-10-06 14:35:38,2026-11-30 02:56:17
614,301,LHN-806234,,2116.68,1022.55,45.513,18.00,5.00,TRUE,2020-03-10 10:52:23,2023-06-18 13:55:19
615,301,LHN-285203,4440647182343,2256.51,1343.16,27.666,18.00,10.00,TRUE,2021-08-06 07:13:42,2026-12-26 07:45:35
616,301,LHN-906906,1416662785299,1920.15,955.30,41.4,12.00,5.00,TRUE,2025-08-12 00:30:40,2026-03-06 01:24:57
617,302,LHN-492596,6677602017862,1506.58,1011.13,19.226,12.00,5.00,TRUE,2020-12-18 11:47:54,2022-04-05 09:51:28
618,302,LHN-117807,3550888423219,2177.25,1343.98,6.186,12.00,5.00,TRUE,2022-11-05 20:27:48,2024-12-30 16:47:46
619,303,LHN-871027,2123044322650,988.70,531.56,12.084,12.00,10.00,TRUE,2022-11-14 03:20:48,2024-11-13 15:22:48
620,303,LHN-604235,2189782159057,3138.93,1626.39,0.353,18.00,10.00,TRUE,2020-05-31 22:45:26,2025-08-29 04:00:14
621,303,LHN-122468,6782171765646,541.54,370.92,42.816,12.00,0.00,TRUE,2026-01-24 19:49:36,2026-02-27 13:55:05
622,304,LHN-140436,0045062396159,1252.68,707.73,34.566,18.00,10.00,TRUE,2021-02-20 18:42:50,2023-08-29 11:41:41
623,304,LHN-681853,8725841367885,1848.51,993.82,16.511,17.00,0.00,TRUE,2023-05-17 08:47:11,2026-09-08 05:14:14
624,304,LHN-582104,4444980054626,2409.28,1811.49,6.088,12.00,10.00,TRUE,2023-01-27 16:01:27,2025-12-24 22:29:48
625,305,LHN-192859,1611905263996,1556.72,798.32,20.645,18.00,10.00,TRUE,2024-04-18 06:43:40,2026-12-25 08:56:40
626,306,LHN-485454,,1705.10,1217.93,37.118,17.00,0.00,TRUE,2023-10-06 18:26:47,2026-01-31 21:48:23
627,306,LHN-817855,0284937295900,638.76,443.58,6.991,18.00,5.00,TRUE,2020-08-11 17:36:05,2023-08-21 13:41:57
628,307,LHN-035936,9408025789510,2933.46,1880.42,7.013,17.00,5.00,TRUE,2020-07-22 01:49:40,2025-10-19 16:45:36
629,308,LHN-134809,0015266016412,1049.34,628.35,30.334,12.00,0.00,TRUE,2026-12-26 12:51:27,2026-12-29 21:53:59
630,308,LHN-610716,6176534525211,2076.65,1033.16,6.266,18.00,0.00,TRUE,2022-03-17 07:41:53,2024-09-21 21:08:37
631,308,LHN-599912,2503738081504,2538.86,1908.92,22.889,17.00,0.00,TRUE,2026-08-20 02:44:06,2026-11-15 19:59:38
632,309,LHN-095344,3066864247699,1472.59,1059.42,7.245,18.00,5.00,TRUE,2023-07-28 14:43:01,2026-10-27 12:12:11
633,310,LHN-816734,2835174631105,1598.51,757.59,11.559,17.00,10.00,TRUE,2022-01-14 23:48:40,2022-07-02 06:48:22
634,310,LHN-670653,8877300227183,2123.91,1352.81,1.195,18.00,5.00,TRUE,2024-11-28 09:25:46,2025-04-25 01:30:14
635,311,LHN-206789,6347865642568,2637.92,1983.40,46.307,17.00,10.00,TRUE,2021-07-30 19:06:05,2021-12-04 22:21:41
636,311,LHN-031013,7979589458508,704.36,323.10,8.329,18.00,10.00,TRUE,2023-03-18 11:59:38,2026-04-17 07:36:00
637,311,LHN-014296,5681721139795,1006.34,666.45,14.18,18.00,0.00,TRUE,2025-12-10 04:19:00,2026-07-20 21:17:55
638,312,LHN-698979,0798495580281,2334.45,1235.16,14.107,18.00,5.00,TRUE,2021-12-07 01:00:24,2026-04-11 05:08:17
639,312,LHN-574927,0198887416547,2542.44,1522.42,2.699,12.00,10.00,TRUE,2026-08-02 04:04:56,2026-09-30 05:11:52
640,312,LHN-843637,7833778184749,2003.96,1214.52,47.506,18.00,10.00,TRUE,2020-04-12 09:47:13,2022-03-05 20:41:36
641,313,LHN-544876,1107205417981,409.45,310.19,49.03,12.00,5.00,TRUE,2026-09-24 00:10:45,2026-10-07 16:02:29
642,313,LHN-250832,9639267183020,2706.27,1919.34,47.616,18.00,0.00,TRUE,2022-09-02 08:11:38,2023-12-08 11:29:16
643,313,LHN-020586,2347022088752,2612.86,1979.44,27.405,12.00,0.00,TRUE,2025-03-25 19:06:10,2026-01-11 17:09:33
644,314,LHN-915311,8594400231451,2127.27,1372.43,26.137,17.00,0.00,TRUE,2026-07-25 12:50:25,2026-10-13 02:32:18
645,315,LHN-284589,,2300.24,1285.05,42.175,12.00,5.00,TRUE,2024-03-25 02:51:05,2024-12-16 22:08:05
646,315,LHN-347611,5172347376485,3118.42,1484.96,29.048,12.00,10.00,TRUE,2025-10-16 10:06:48,2026-05-06 13:42:15
647,316,LHN-131621,4363598801913,432.55,302.48,43.208,17.00,10.00,TRUE,2024-02-22 11:02:33,2025-04-07 17:07:37
648,316,LHN-381336,3210597514188,2309.21,1382.76,49.871,12.00,5.00,TRUE,2021-11-19 01:59:43,2022-06-21 21:48:16
649,317,LHN-682824,2720411377796,3063.60,1750.63,6.388,12.00,0.00,TRUE,2025-01-19 20:13:34,2025-06-12 22:37:52
650,318,LHN-026498,9004341784484,637.52,303.58,15.402,17.00,10.00,TRUE,2026-06-16 19:58:52,2026-10-25 10:20:12
651,318,LHN-281319,3667815079903,1317.12,813.04,34.717,18.00,5.00,TRUE,2026-06-02 21:01:25,2026-10-31 10:31:35
652,318,LHN-850651,6443670688446,3265.94,1701.01,26.524,18.00,10.00,FALSE,2020-10-13 06:07:07,2022-03-10 18:57:00
653,319,LHN-494029,2367485637144,1821.20,1017.43,31.473,18.00,5.00,TRUE,2024-06-16 23:19:39,2024-09-25 15:08:39
654,320,LHN-291655,4956902305551,689.26,475.35,8.806,12.00,0.00,TRUE,2024-01-04 10:04:11,2024-11-20 13:30:17
655,320,LHN-752236,1294752646480,1089.64,656.41,11.571,17.00,10.00,TRUE,2023-06-08 05:52:36,2026-01-13 07:44:57
656,321,LHN-609811,4118063400906,3170.64,1447.78,27.935,17.00,0.00,TRUE,2025-03-19 02:26:45,2026-11-12 20:50:45
657,321,LHN-678117,4334934127424,909.81,483.94,0.824,12.00,0.00,TRUE,2025-04-29 01:50:05,2026-03-27 03:35:24
658,322,LHN-479470,2730181782225,3840.35,1777.94,47.894,12.00,0.00,TRUE,2023-06-09 23:11:46,2023-06-17 07:38:49
659,322,LHN-816287,7521364214658,1282.94,903.48,40.286,17.00,5.00,TRUE,2023-04-08 21:02:44,2024-08-06 08:07:16
660,322,LHN-749348,8459671270281,1997.92,1003.98,21.983,12.00,10.00,TRUE,2025-07-25 14:45:48,2026-02-22 05:31:52
661,323,LHN-387803,8809426341153,2526.33,1609.13,7.035,17.00,0.00,TRUE,2020-07-28 18:32:51,2022-08-08 10:09:41
662,323,LHN-449939,7810614252657,2501.65,1158.17,33.981,18.00,5.00,TRUE,2025-01-09 20:31:01,2026-07-23 20:54:36
663,324,LHN-277318,7831349147698,2491.36,1660.91,48.682,18.00,10.00,TRUE,2023-11-22 16:59:07,2024-07-04 13:19:57
664,325,LHN-217887,3162680691217,272.66,132.36,28.325,12.00,10.00,TRUE,2025-01-12 01:49:17,2026-02-20 10:16:45
665,326,LHN-173874,8158516444688,406.78,229.82,4.228,17.00,5.00,TRUE,2024-02-02 09:29:35,2025-10-15 01:22:57
666,327,LHN-554419,1237999860202,1960.57,1352.12,29.608,12.00,5.00,TRUE,2026-05-19 19:23:03,2026-10-18 19:11:28
667,327,LHN-422108,1732501151293,1611.17,866.22,22.081,12.00,10.00,TRUE,2024-04-14 08:53:53,2026-07-10 21:41:13
668,327,LHN-626693,9316186431868,872.52,407.72,4.5,17.00,0.00,TRUE,2021-11-10 15:22:52,2026-08-08 21:03:59
669,328,LHN-584528,3199879788236,2612.73,1964.46,23.069,18.00,10.00,TRUE,2024-11-28 04:18:24,2026-02-20 12:51:15
670,328,LHN-261846,6633490185755,1483.18,982.24,31.874,17.00,0.00,TRUE,2022-07-27 21:02:33,2024-08-09 07:24:02
671,328,LHN-877214,7072138813152,1603.95,729.07,23.466,12.00,10.00,TRUE,2023-08-08 18:45:40,2025-05-17 08:20:26
672,329,LHN-113894,,172.41,127.71,27.433,12.00,5.00,TRUE,2026-06-24 11:24:10,2026-10-06 10:27:47
673,329,LHN-047540,0494333137340,2866.84,1309.06,22.087,17.00,0.00,TRUE,2023-02-11 23:15:29,2024-03-27 05:06:39
674,330,LHN-965695,8304060505676,1350.67,918.82,46.081,12.00,10.00,TRUE,2020-11-12 18:19:18,2022-11-18 01:27:15
675,331,LHN-260560,4750246008198,3588.36,1741.92,40.697,17.00,10.00,TRUE,2021-10-26 03:52:05,2024-08-19 02:13:12
676,331,LHN-843270,6085686438884,2979.20,1460.39,46.534,18.00,5.00,TRUE,2025-03-01 08:48:43,2025-10-01 18:22:13
677,332,LHN-470781,4275800378871,586.74,351.34,48.234,12.00,0.00,TRUE,2021-12-27 21:57:55,2023-11-18 22:11:01
678,333,LHN-854199,1113057495596,977.01,578.11,27.857,18.00,10.00,TRUE,2020-04-17 04:12:32,2024-12-13 08:11:22
679,333,LHN-548265,9176580874032,2249.45,1229.21,44.162,18.00,10.00,TRUE,2023-06-16 08:54:05,2025-10-14 03:49:26
680,333,LHN-471942,4164973291400,1389.22,985.26,17.71,12.00,5.00,TRUE,2023-06-20 18:16:40,2023-07-31 09:29:55
681,334,LHN-390665,4307060267586,1066.34,725.40,25.461,12.00,0.00,TRUE,2024-03-27 12:53:46,2026-01-13 06:48:15
682,334,LHN-122922,4103581620820,3599.89,1865.23,36.472,17.00,10.00,TRUE,2020-04-01 21:57:33,2023-06-30 01:47:21
683,335,LHN-246918,2129121775395,2956.19,1944.86,31.629,17.00,0.00,TRUE,2020-05-10 23:34:06,2020-12-08 19:36:37
684,335,LHN-581685,3413508779854,720.71,554.39,46.615,12.00,0.00,TRUE,2023-09-17 10:52:22,2024-05-12 14:13:47
685,335,LHN-430949,,616.77,408.46,16.393,12.00,10.00,TRUE,2023-04-07 08:56:21,2026-08-01 06:01:30
686,336,LHN-569640,1217087506465,2970.94,1941.79,13.765,12.00,5.00,TRUE,2026-08-25 03:17:36,2026-10-25 16:25:54
687,337,LHN-862057,,1168.61,758.84,19.554,17.00,5.00,TRUE,2021-08-23 22:20:50,2024-07-12 17:46:54
688,337,LHN-021213,,3648.57,1871.06,28.065,17.00,10.00,TRUE,2024-08-31 18:42:45,2026-11-05 04:21:32
689,337,LHN-841359,,2844.46,1422.23,34.775,18.00,10.00,TRUE,2020-02-20 23:43:09,2024-04-11 02:53:55
690,338,LHN-478550,4050916600777,2340.26,1206.32,14.311,17.00,10.00,TRUE,2021-09-11 11:00:06,2024-01-03 01:36:38
691,338,LHN-102830,6648096045860,2328.88,1595.12,6.662,17.00,0.00,TRUE,2025-08-30 23:00:06,2026-05-25 05:32:45
692,339,LHN-727967,4848494841909,1636.08,1090.72,18.889,12.00,10.00,TRUE,2026-12-10 08:52:18,2026-12-13 06:05:18
693,340,LHN-793303,1150619926778,2719.62,1825.25,25.058,12.00,10.00,TRUE,2024-06-18 01:58:27,2026-12-10 01:31:11
694,340,LHN-954975,4729594776905,1330.20,847.26,23.342,18.00,0.00,TRUE,2026-04-03 07:57:39,2026-05-20 08:16:21
695,340,LHN-271246,4221976711561,2518.29,1455.66,43.557,18.00,10.00,TRUE,2023-06-05 13:27:48,2025-02-04 07:31:00
696,341,LHN-556102,1862771577568,2868.84,1687.55,32.003,17.00,0.00,TRUE,2021-01-25 13:09:21,2022-06-08 17:53:50
697,341,LHN-937664,6945254210192,2643.33,1762.22,8.355,12.00,0.00,TRUE,2024-11-27 01:54:26,2026-08-26 07:07:28
698,342,LHN-138558,4903876543236,1208.32,805.55,13.506,12.00,5.00,TRUE,2020-06-17 23:13:59,2021-12-16 08:40:36
699,342,LHN-466226,2317866419944,2481.23,1908.64,27.601,17.00,0.00,TRUE,2024-06-03 12:42:40,2024-08-15 11:50:34
700,342,LHN-073013,1857471870255,1282.91,782.26,45.16,17.00,0.00,TRUE,2023-01-10 04:57:03,2023-02-16 01:20:34
701,343,LHN-288157,1065503854641,1036.97,656.31,45.505,12.00,0.00,TRUE,2023-03-27 04:09:24,2025-01-18 06:54:41
702,344,LHN-037625,2081311327978,1993.48,1159.00,49.229,18.00,5.00,FALSE,2024-10-30 09:36:40,2026-08-08 14:27:00
703,344,LHN-233989,,2002.01,1053.69,5.293,18.00,10.00,TRUE,2023-12-30 22:58:19,2025-01-31 21:45:36
704,345,LHN-320688,6953973385961,1458.32,934.82,32.211,17.00,5.00,TRUE,2025-08-30 07:52:46,2026-12-29 00:03:05
705,345,LHN-189341,,1034.58,783.77,27.865,12.00,0.00,TRUE,2023-02-18 15:46:20,2026-02-12 15:21:19
706,345,LHN-704061,1819955167336,2734.36,1446.75,3.299,17.00,0.00,TRUE,2020-03-06 00:25:19,2025-07-17 16:26:28
707,346,LHN-413832,0767216253971,314.18,213.73,30.255,17.00,0.00,TRUE,2025-11-15 14:33:56,2026-03-29 21:38:23
708,346,LHN-759550,2617727972930,556.23,325.28,4.572,18.00,5.00,TRUE,2025-01-01 07:39:28,2026-07-25 12:24:02
709,347,LHN-445446,1141912623884,1408.60,670.76,8.254,12.00,5.00,TRUE,2020-12-16 11:03:40,2022-06-07 23:49:27
710,348,LHN-649334,2682188444296,3513.13,1973.67,47.618,18.00,5.00,TRUE,2022-12-10 14:23:08,2026-12-11 15:59:15
711,348,LHN-242413,3412292328880,1200.87,591.56,46.715,12.00,0.00,TRUE,2023-06-04 04:16:12,2023-07-13 02:31:35
712,349,LHN-242043,7275229486789,1839.49,943.33,32.187,17.00,5.00,TRUE,2025-12-15 06:29:28,2026-05-10 14:51:47
713,350,LHN-471920,,2771.91,1259.96,38.961,18.00,5.00,TRUE,2020-01-09 05:18:18,2020-04-26 23:47:32
714,350,LHN-777146,,1370.36,702.75,25.795,12.00,0.00,TRUE,2024-05-27 16:07:25,2024-06-21 12:29:20
715,350,LHN-049529,3247644290344,2036.26,1497.25,43.19,12.00,5.00,TRUE,2021-05-02 12:47:34,2022-04-22 03:12:18
716,351,LHN-829187,0541956871899,715.35,480.10,5.931,18.00,5.00,TRUE,2022-04-23 10:24:37,2022-05-12 01:28:02
717,351,LHN-305434,,555.33,391.08,40.782,18.00,10.00,TRUE,2023-12-31 18:21:27,2025-12-07 01:24:39
718,352,LHN-448842,2050260757259,2091.57,1349.40,0.948,12.00,0.00,TRUE,2022-07-07 16:50:10,2023-10-16 20:51:16
719,352,LHN-573243,2056314883448,590.95,413.25,40.875,17.00,10.00,TRUE,2022-02-17 16:40:14,2025-01-10 06:16:20
720,352,LHN-975312,1181660903265,3314.63,1534.55,7.476,18.00,10.00,TRUE,2020-06-21 06:42:45,2023-10-06 22:17:37
721,353,LHN-119475,9645035660341,1947.46,1119.23,3.527,17.00,10.00,TRUE,2024-10-18 10:10:50,2026-07-31 06:04:45
722,354,LHN-541482,8011791987410,696.24,449.19,37.757,18.00,10.00,TRUE,2021-07-28 22:50:51,2023-06-09 09:45:25
723,355,LHN-075276,3998186660088,1586.88,770.33,13.741,12.00,0.00,TRUE,2021-08-23 22:13:36,2024-05-13 08:33:00
724,356,LHN-447440,0034690741165,2622.09,1425.05,19.103,18.00,5.00,TRUE,2023-12-16 09:43:08,2025-02-05 18:55:07
725,356,LHN-980966,6496067681926,1102.60,835.30,48.347,12.00,10.00,TRUE,2023-01-24 15:52:38,2025-04-04 10:12:36
726,356,LHN-338726,3151571552904,218.97,110.59,13.187,12.00,5.00,TRUE,2022-12-27 15:23:27,2026-01-29 01:51:09
727,357,LHN-310750,8674722369626,1343.06,664.88,47.752,12.00,10.00,TRUE,2022-02-23 04:06:30,2025-01-21 15:01:34
728,357,LHN-558736,6419982660869,2407.35,1151.84,13.32,17.00,0.00,TRUE,2025-04-20 01:51:15,2025-06-29 13:50:17
729,357,LHN-035301,7325757915746,970.92,466.79,18.959,17.00,0.00,TRUE,2020-10-16 17:13:50,2025-04-04 06:34:12
730,358,LHN-302416,,391.94,281.97,17.272,18.00,5.00,TRUE,2022-10-14 03:53:42,2026-03-23 20:58:21
731,359,LHN-925781,9215353090078,2414.72,1428.83,27.184,12.00,0.00,TRUE,2023-10-30 09:58:36,2025-01-14 02:01:05
732,360,LHN-051460,1692545652722,1274.13,972.62,19.024,18.00,10.00,TRUE,2020-06-02 22:14:44,2024-06-30 15:10:25
733,361,LHN-766292,7177622708034,1533.55,1161.78,49.438,17.00,0.00,TRUE,2026-10-28 11:22:06,2026-12-27 19:30:40
734,361,LHN-429246,3683945864127,3479.81,1748.65,17.199,12.00,5.00,FALSE,2025-12-10 05:43:29,2026-12-22 13:22:08
735,361,LHN-835642,5253836237163,617.90,298.50,14.447,17.00,5.00,TRUE,2020-03-06 04:53:10,2024-02-03 01:35:38
736,362,LHN-876961,,174.99,85.78,48.403,12.00,5.00,TRUE,2026-01-02 15:58:23,2026-08-14 13:17:53
737,362,LHN-109562,4488615590974,2907.49,1875.80,20.008,18.00,10.00,TRUE,2020-02-25 17:40:16,2024-10-03 04:55:27
738,363,LHN-862487,4240898714191,769.68,370.04,30.538,17.00,5.00,TRUE,2021-10-08 17:37:12,2026-08-18 15:00:33
739,363,LHN-610194,7037082600951,1621.91,1134.20,1.417,17.00,10.00,TRUE,2020-08-18 22:57:42,2022-07-22 13:24:42
740,364,LHN-423180,7115484872043,2350.30,1487.53,27.776,18.00,5.00,TRUE,2024-04-08 06:36:04,2026-04-29 22:18:27
741,364,LHN-501612,7279047414672,2464.82,1283.76,14.205,17.00,10.00,TRUE,2024-11-11 01:39:16,2025-07-29 13:14:01
742,365,LHN-375163,5905674447067,2179.03,1245.16,38.856,12.00,10.00,TRUE,2026-08-28 12:43:13,2026-12-16 21:44:06
743,366,LHN-805041,7820988189299,2785.44,1667.93,19.788,18.00,10.00,TRUE,2025-07-12 14:08:46,2026-11-12 22:43:33
744,366,LHN-180163,8887322578071,2928.56,1626.98,24.637,18.00,10.00,TRUE,2022-03-04 01:12:03,2024-10-19 22:18:25
745,366,LHN-545453,1774348339311,89.51,56.65,42.32,18.00,0.00,TRUE,2024-02-23 00:09:52,2025-04-28 01:29:26
746,367,LHN-383027,8427025319412,1759.82,977.68,10.913,12.00,10.00,TRUE,2024-03-13 04:33:31,2025-07-03 18:22:50
747,368,LHN-770782,0096799751360,3184.94,1592.47,24.968,17.00,0.00,TRUE,2024-09-17 18:41:38,2025-10-10 10:28:40
748,368,LHN-621446,7646220406203,1049.06,639.67,41.029,18.00,0.00,TRUE,2020-04-13 20:37:04,2025-12-01 11:29:56
749,368,LHN-278783,5431926332282,1364.77,1041.81,29.666,17.00,0.00,TRUE,2023-03-26 21:48:34,2024-07-05 21:33:18
750,369,LHN-467801,4667371251415,868.09,476.97,16.239,12.00,0.00,TRUE,2023-11-25 23:39:31,2026-05-17 00:30:23
751,369,LHN-279704,9312236970172,1956.29,1105.25,23.88,17.00,5.00,TRUE,2023-08-28 11:29:02,2026-05-12 09:49:29
752,370,LHN-315245,7365179004277,1997.91,1331.94,25.122,12.00,0.00,TRUE,2024-01-24 10:49:11,2024-01-30 06:07:40
753,370,LHN-940190,7979814218525,3250.05,1555.05,33.118,18.00,0.00,TRUE,2021-10-23 20:15:13,2022-01-29 15:22:20
754,371,LHN-535388,5514325719615,2879.74,1684.06,29.977,17.00,0.00,TRUE,2026-04-06 10:34:13,2026-05-17 23:36:20
755,372,LHN-743134,4479676261484,2481.91,1909.16,2.772,12.00,10.00,TRUE,2023-04-18 18:59:17,2026-05-19 10:52:29
756,373,LHN-200618,3110771972523,2189.05,1671.03,35.102,18.00,10.00,TRUE,2024-02-27 07:22:54,2024-09-20 17:59:28
757,373,LHN-106677,2583630217171,894.72,494.32,3.331,17.00,10.00,TRUE,2022-05-04 07:22:18,2024-10-04 19:09:58
758,373,LHN-759729,6230688672815,2929.87,1940.31,46.172,18.00,10.00,TRUE,2020-11-06 04:44:25,2024-10-31 09:48:10
759,374,LHN-035116,6781307452627,1563.67,827.34,32.874,17.00,10.00,TRUE,2026-04-21 08:53:04,2026-10-23 22:08:32
760,374,LHN-546099,4682952722955,3179.38,1682.21,13.282,12.00,10.00,TRUE,2022-12-20 20:28:53,2023-09-01 11:00:52
761,374,LHN-156891,8288138173793,1825.32,1404.09,34.718,17.00,10.00,TRUE,2025-04-23 00:41:29,2025-08-23 13:31:57
762,375,LHN-345841,0491477230128,3721.66,1969.13,18.159,12.00,10.00,TRUE,2026-03-22 07:37:15,2026-11-05 19:48:08
763,375,LHN-870744,9579404248499,1730.64,887.51,17.663,12.00,10.00,TRUE,2026-11-19 20:12:14,2026-12-10 07:48:47
764,376,LHN-395492,,1391.74,752.29,9.908,17.00,10.00,TRUE,2026-09-22 08:02:55,2026-09-25 02:37:07
765,377,LHN-403349,8565498948743,3936.09,1892.35,0.409,17.00,5.00,TRUE,2023-05-16 22:10:53,2025-07-09 19:22:49
766,377,LHN-866836,2916428018191,4026.81,1890.52,5.338,18.00,10.00,TRUE,2022-10-22 20:10:37,2023-12-08 12:37:59
767,377,LHN-942463,8542292850830,736.94,354.30,49.996,12.00,5.00,TRUE,2020-01-15 18:10:46,2024-06-17 02:08:15
768,378,LHN-699082,5345459599411,1759.02,1134.85,0.291,17.00,10.00,TRUE,2020-07-20 03:13:21,2023-02-27 06:15:12
769,378,LHN-965787,,113.10,53.10,37.063,12.00,0.00,TRUE,2026-03-09 05:31:50,2026-09-14 14:37:34
770,379,LHN-636680,2166900654748,36.99,24.66,19.043,18.00,0.00,TRUE,2021-10-02 15:35:47,2026-10-07 01:37:05
771,379,LHN-824348,,699.53,362.45,16.911,18.00,0.00,TRUE,2020-08-31 21:24:11,2024-06-29 07:26:18
772,379,LHN-994013,4007655180992,2546.56,1552.78,9.254,17.00,0.00,TRUE,2020-08-06 01:15:22,2020-10-25 05:54:34
773,380,LHN-784860,6173781950131,1486.53,678.78,5.979,18.00,0.00,TRUE,2023-02-02 03:28:00,2026-09-03 10:42:14
774,381,LHN-829588,9578600298161,1042.25,783.65,44.873,18.00,10.00,FALSE,2021-03-21 17:48:27,2023-12-04 19:34:03
775,381,LHN-643594,,1432.75,961.58,22.689,17.00,10.00,TRUE,2023-02-01 17:05:57,2023-06-11 05:53:01
776,382,LHN-357278,0816144213073,2342.94,1673.53,31.407,18.00,5.00,FALSE,2022-03-18 22:07:42,2023-08-20 14:47:50
777,382,LHN-044999,7742020132226,54.38,32.76,38.115,17.00,10.00,TRUE,2023-11-25 10:24:54,2025-12-26 14:51:33
778,382,LHN-044085,2161555743380,222.88,122.46,25.348,12.00,5.00,TRUE,2020-05-09 02:00:08,2021-09-15 21:04:12
779,383,LHN-604492,3066081425016,61.22,46.73,5.055,12.00,10.00,TRUE,2020-11-15 02:24:42,2026-08-12 22:58:43
780,383,LHN-065674,,190.17,145.17,32.97,12.00,5.00,TRUE,2022-04-24 11:53:34,2022-11-09 05:18:45
781,384,LHN-834456,,705.44,461.07,32.548,17.00,0.00,TRUE,2023-06-21 09:07:38,2025-08-03 02:15:45
782,384,LHN-048879,2173034606161,1205.82,726.40,23.154,17.00,0.00,TRUE,2021-12-21 18:12:07,2023-05-13 16:42:13
783,385,LHN-400600,7061132236975,2301.52,1438.45,41.285,12.00,10.00,TRUE,2022-01-18 05:29:46,2024-06-20 21:39:07
784,386,LHN-810696,7998484979338,1752.63,1243.00,26.771,18.00,10.00,TRUE,2026-06-26 16:46:57,2026-12-22 16:50:13
785,386,LHN-881098,1589080101306,450.85,333.96,21.362,18.00,5.00,TRUE,2021-02-03 01:46:32,2024-11-19 12:27:35
786,387,LHN-186798,1417997277220,269.82,195.52,34.668,17.00,0.00,TRUE,2022-09-26 22:20:46,2024-01-03 12:37:51
787,387,LHN-872089,,304.40,164.54,49.795,18.00,10.00,TRUE,2020-08-01 05:34:11,2021-12-27 14:53:54
788,387,LHN-749820,0267624226982,736.62,515.12,16.93,17.00,5.00,TRUE,2021-11-30 17:09:14,2026-06-10 08:27:15
789,388,LHN-932798,,815.67,397.89,0.652,17.00,5.00,TRUE,2020-06-25 17:41:52,2024-06-09 07:54:33
790,388,LHN-253749,7042506241221,3901.40,1990.51,7.387,17.00,10.00,TRUE,2024-03-11 23:43:31,2025-11-07 09:26:48
791,388,LHN-518409,4418312175808,3334.43,1626.55,18.391,18.00,10.00,TRUE,2025-05-21 11:36:04,2026-11-24 06:04:00
792,389,LHN-533747,3539595156061,388.03,275.20,41.463,18.00,0.00,TRUE,2026-12-01 04:57:20,2026-12-12 21:40:35
793,389,LHN-741648,7058518376059,1310.13,818.83,42.769,18.00,0.00,TRUE,2025-05-11 09:21:23,2026-10-11 11:44:11
794,389,LHN-683367,6813652636480,1970.92,920.99,10.849,17.00,5.00,TRUE,2022-10-12 13:30:21,2024-04-02 20:39:43
795,390,LHN-429428,3754836961109,1245.37,813.97,23.966,17.00,5.00,TRUE,2022-12-03 06:24:51,2024-01-30 11:43:39
796,391,LHN-462198,7401170301851,1572.87,1008.25,49.513,18.00,10.00,TRUE,2021-03-20 13:53:19,2022-06-11 00:45:18
797,391,LHN-196330,,103.11,64.85,41.601,17.00,5.00,TRUE,2024-11-24 01:13:47,2025-10-16 13:48:04
798,392,LHN-800943,,2161.76,1403.74,13.093,12.00,10.00,FALSE,2020-01-07 16:09:58,2022-09-03 00:19:33
799,392,LHN-354919,5801356503826,487.86,266.59,11.304,18.00,0.00,TRUE,2020-06-06 14:14:50,2024-10-06 02:34:22
800,392,LHN-672540,9404976972049,153.59,75.29,26.686,17.00,5.00,TRUE,2024-08-20 01:39:47,2025-02-24 09:56:47
801,393,LHN-517796,9259757886073,1075.09,529.60,6.55,18.00,5.00,TRUE,2021-08-22 02:19:53,2023-08-15 01:52:17
802,394,LHN-560155,2618774248610,1686.84,969.45,25.909,12.00,0.00,TRUE,2020-02-06 21:07:50,2020-11-22 06:42:03
803,394,LHN-237835,1711231819703,2809.14,1633.22,35.248,12.00,0.00,TRUE,2021-06-30 09:07:07,2023-12-27 23:00:41
804,394,LHN-629884,0082005840850,1183.89,794.56,1.302,17.00,0.00,TRUE,2026-05-17 22:39:22,2026-12-22 13:54:28
805,395,LHN-076205,,2540.41,1910.08,22.946,18.00,10.00,FALSE,2024-07-19 16:39:01,2026-11-14 07:15:28
806,396,LHN-981462,8768814514251,964.88,694.16,8.591,17.00,5.00,TRUE,2026-03-18 13:12:05,2026-08-20 20:51:49
807,397,LHN-743815,9893261437071,431.13,301.49,42.698,12.00,0.00,TRUE,2024-04-15 09:50:40,2026-08-12 22:58:40
808,398,LHN-174227,4436335269519,353.21,255.95,4.832,17.00,10.00,TRUE,2023-09-10 11:55:33,2024-09-09 12:11:40
809,399,LHN-559862,3704202051620,3143.80,1603.98,8.805,18.00,10.00,TRUE,2023-12-10 04:47:15,2026-02-04 15:04:33
810,399,LHN-017277,8467211604212,1371.86,718.25,12.927,17.00,10.00,TRUE,2025-02-20 13:39:52,2025-05-04 00:00:45
811,400,LHN-697411,6457232645815,2527.10,1754.93,39.012,12.00,5.00,TRUE,2023-05-28 07:09:38,2026-06-21 08:15:06
812,401,LHN-486654,8553867209755,151.29,91.69,43.606,18.00,10.00,FALSE,2026-03-30 05:43:25,2026-11-13 17:21:52
