id,order_id,nfe_number,nfe_access_key,series,issued_at,status,total_amount,xml_storage_uri,created_at,updated_at
34671,49411,NFE000034671,76149432973171351097259593532713021567898754,001,2021-10-11 19:54:45,authorized,18405.82,s3://lh-nautical-nfe/76149432973171351097259593532713021567898754.xml,2021-10-11 19:54:45,2021-10-11 19:54:45
34672,49413,NFE000034672,15153789809210062723848913206861611223812099,001,2024-03-23 11:11:36,authorized,3453.43,s3://lh-nautical-nfe/15153789809210062723848913206861611223812099.xml,2024-03-23 11:11:36,2024-03-23 11:11:36
34673,49414,NFE000034673,32841817952430444317700568625937601900704938,001,2025-01-26 21:30:23,authorized,52992.65,s3://lh-nautical-nfe/32841817952430444317700568625937601900704938.xml,2025-01-26 21:30:23,2025-01-26 21:30:23
34674,49415,NFE000034674,07569079476963558214943951630756783745795745,001,2024-10-03 12:40:51,authorized,24648.07,s3://lh-nautical-nfe/07569079476963558214943951630756783745795745.xml,2024-10-03 12:40:51,2024-10-03 12:40:51
34675,49417,NFE000034675,80567772777110022557055050894381603016379264,001,2026-03-03 02:18:12,authorized,43315.29,s3://lh-nautical-nfe/80567772777110022557055050894381603016379264.xml,2026-03-03 02:18:12,2026-03-03 02:18:12
34676,49418,NFE000034676,32276707076060943671725535495856525173335079,001,2026-12-09 23:26:49,authorized,24969.93,s3://lh-nautical-nfe/32276707076060943671725535495856525173335079.xml,2026-12-09 23:26:49,2026-12-09 23:26:49
34677,49419,NFE000034677,65364530884147616449315070565788429482090593,001,2026-11-24 13:38:21,authorized,5207.34,s3://lh-nautical-nfe/65364530884147616449315070565788429482090593.xml,2026-11-24 13:38:21,2026-11-24 13:38:21
34678,49420,NFE000034678,39953094009139305937194875758882446546484035,001,2024-05-21 04:09:43,authorized,61353.89,s3://lh-nautical-nfe/39953094009139305937194875758882446546484035.xml,2024-05-21 04:09:43,2024-05-21 04:09:43
34679,49421,NFE000034679,64018536905338226866437108308614873398579732,001,2023-03-05 04:53:10,authorized,14334.20,s3://lh-nautical-nfe/64018536905338226866437108308614873398579732.xml,2023-03-05 04:53:10,2023-03-05 04:53:10
34680,49425,NFE000034680,44870174610814295467019552548015004608931091,001,2026-04-02 21:37:38,authorized,15570.07,s3://lh-nautical-nfe/44870174610814295467019552548015004608931091.xml,2026-04-02 21:37:38,2026-04-02 21:37:38
34681,49426,NFE000034681,04492357140660768811835897194113022694525176,001,2025-02-05 08:23:07,authorized,3391.19,s3://lh-nautical-nfe/04492357140660768811835897194113022694525176.xml,2025-02-05 08:23:07,2025-02-05 08:23:07
34682,49427,NFE000034682,06613232134521357407634910652389052350825964,001,2022-12-08 07:38:35,authorized,5356.50,s3://lh-nautical-nfe/06613232134521357407634910652389052350825964.xml,2022-12-08 07:38:35,2022-12-08 07:38:35
34683,49428,NFE000034683,15150708632458621613671217873300346598021590,001,2023-10-10 13:12:22,authorized,39679.10,s3://lh-nautical-nfe/15150708632458621613671217873300346598021590.xml,2023-10-10 13:12:22,2023-10-10 13:12:22
34684,49429,NFE000034684,48802120871837892351952444809472145832450312,001,2023-11-01 19:32:59,authorized,22308.50,s3://lh-nautical-nfe/48802120871837892351952444809472145832450312.xml,2023-11-01 19:32:59,2023-11-01 19:32:59
34685,49431,NFE000034685,94354655539695542102413761134121227644564278,001,2026-04-24 01:47:08,authorized,38592.57,s3://lh-nautical-nfe/94354655539695542102413761134121227644564278.xml,2026-04-24 01:47:08,2026-04-24 01:47:08
34686,49432,NFE000034686,85596166553848228624476992083733003389124005,001,2025-03-25 13:26:06,authorized,48485.88,s3://lh-nautical-nfe/85596166553848228624476992083733003389124005.xml,2025-03-25 13:26:06,2025-03-25 13:26:06
34687,49433,NFE000034687,50081506660202814784939878969898353762726704,001,2026-08-15 10:31:29,authorized,56909.49,s3://lh-nautical-nfe/50081506660202814784939878969898353762726704.xml,2026-08-15 10:31:29,2026-08-15 10:31:29
34688,49434,NFE000034688,25297097414076223145266591749686448339821279,001,2022-03-08 02:45:33,authorized,44227.51,s3://lh-nautical-nfe/25297097414076223145266591749686448339821279.xml,2022-03-08 02:45:33,2022-03-08 02:45:33
34689,49436,NFE000034689,23773704451354183454872035903048953350284290,001,2026-01-24 03:16:08,authorized,13015.02,s3://lh-nautical-nfe/23773704451354183454872035903048953350284290.xml,2026-01-24 03:16:08,2026-01-24 03:16:08
34690,49437,NFE000034690,42749539461454889044714921768098065620703245,001,2026-02-09 17:17:14,authorized,41488.95,s3://lh-nautical-nfe/42749539461454889044714921768098065620703245.xml,2026-02-09 17:17:14,2026-02-09 17:17:14
34691,49438,NFE000034691,24112908825881320629403643062668821800265729,001,2021-10-14 00:36:42,authorized,1166.48,s3://lh-nautical-nfe/24112908825881320629403643062668821800265729.xml,2021-10-14 00:36:42,2021-10-14 00:36:42
34692,49442,NFE000034692,55302760630352907675546758680551122100636522,001,2024-02-18 21:38:51,authorized,6788.40,s3://lh-nautical-nfe/55302760630352907675546758680551122100636522.xml,2024-02-18 21:38:51,2024-02-18 21:38:51
34693,49443,NFE000034693,48890987913595312795845026639821541773642804,001,2024-01-24 02:01:30,cancelled,35193.24,s3://lh-nautical-nfe/48890987913595312795845026639821541773642804.xml,2024-01-24 02:01:30,2024-01-24 02:01:30
34694,49444,NFE000034694,71693341193370944569552705377907214184415608,001,2023-12-26 21:21:44,authorized,28548.51,s3://lh-nautical-nfe/71693341193370944569552705377907214184415608.xml,2023-12-26 21:21:44,2023-12-26 21:21:44
34695,49447,NFE000034695,54205501279121777149581600066088972577561007,001,2025-02-05 10:22:09,authorized,25803.27,s3://lh-nautical-nfe/54205501279121777149581600066088972577561007.xml,2025-02-05 10:22:09,2025-02-05 10:22:09
34696,49448,NFE000034696,87847828965859000370463670736767259297173774,001,2025-04-16 18:47:16,authorized,2997.20,s3://lh-nautical-nfe/87847828965859000370463670736767259297173774.xml,2025-04-16 18:47:16,2025-04-16 18:47:16
34697,49451,NFE000034697,73249271112809515297682671104408189295775450,001,2020-11-29 01:57:30,authorized,14673.46,s3://lh-nautical-nfe/73249271112809515297682671104408189295775450.xml,2020-11-29 01:57:30,2020-11-29 01:57:30
34698,49452,NFE000034698,29769442865316154743800375431290386779837956,001,2024-08-11 06:33:45,authorized,29594.41,s3://lh-nautical-nfe/29769442865316154743800375431290386779837956.xml,2024-08-11 06:33:45,2024-08-11 06:33:45
34699,49453,NFE000034699,46751013769346128095703943131370239966420308,001,2023-10-09 17:23:26,authorized,12433.60,s3://lh-nautical-nfe/46751013769346128095703943131370239966420308.xml,2023-10-09 17:23:26,2023-10-09 17:23:26
34700,49455,NFE000034700,95645442580047856429649612738547694652658180,001,2022-03-17 19:46:19,authorized,18080.65,s3://lh-nautical-nfe/95645442580047856429649612738547694652658180.xml,2022-03-17 19:46:19,2022-03-17 19:46:19
34701,49457,NFE000034701,90863745608503021751308455400831664304185228,001,2026-01-11 07:24:41,authorized,7047.64,s3://lh-nautical-nfe/90863745608503021751308455400831664304185228.xml,2026-01-11 07:24:41,2026-01-11 07:24:41
34702,49461,NFE000034702,94842073790129667174347770325330536481096977,001,2023-01-08 06:38:30,authorized,47094.37,s3://lh-nautical-nfe/94842073790129667174347770325330536481096977.xml,2023-01-08 06:38:30,2023-01-08 06:38:30
34703,49462,NFE000034703,79876082066253796919968557092917879247982147,001,2025-02-19 02:00:21,authorized,10766.75,s3://lh-nautical-nfe/79876082066253796919968557092917879247982147.xml,2025-02-19 02:00:21,2025-02-19 02:00:21
34705,49464,NFE000034705,18692424300834941950072122520298928659842766,001,2024-12-26 14:52:25,authorized,14162.90,s3://lh-nautical-nfe/18692424300834941950072122520298928659842766.xml,2024-12-26 14:52:25,2024-12-26 14:52:25
34706,49466,NFE000034706,17459777603334433547742861055049423878966548,001,2025-04-05 13:23:44,authorized,49960.44,s3://lh-nautical-nfe/17459777603334433547742861055049423878966548.xml,2025-04-05 13:23:44,2025-04-05 13:23:44
34707,49467,NFE000034707,23855570239051627046145682051138833587605278,001,2026-10-13 14:45:58,authorized,15065.54,s3://lh-nautical-nfe/23855570239051627046145682051138833587605278.xml,2026-10-13 14:45:58,2026-10-13 14:45:58
34708,49468,NFE000034708,04932887601055628122098006375141607111282189,001,2025-12-06 15:38:45,authorized,13978.95,s3://lh-nautical-nfe/04932887601055628122098006375141607111282189.xml,2025-12-06 15:38:45,2025-12-06 15:38:45
34710,49470,NFE000034710,66564154558057404867056597004045277110777288,001,2022-04-20 09:33:34,authorized,37910.24,s3://lh-nautical-nfe/66564154558057404867056597004045277110777288.xml,2022-04-20 09:33:34,2022-04-20 09:33:34
34711,49472,NFE000034711,14674514578310939126744212181812533212377066,001,2026-07-24 16:29:21,authorized,4596.35,s3://lh-nautical-nfe/14674514578310939126744212181812533212377066.xml,2026-07-24 16:29:21,2026-07-24 16:29:21
34712,49473,NFE000034712,01250768029848288198546081861647737410060772,001,2023-12-06 11:08:21,authorized,35479.90,s3://lh-nautical-nfe/01250768029848288198546081861647737410060772.xml,2023-12-06 11:08:21,2023-12-06 11:08:21
34713,49476,NFE000034713,81515401873693945569717555636545138364313272,001,2024-02-01 09:44:17,authorized,42046.54,s3://lh-nautical-nfe/81515401873693945569717555636545138364313272.xml,2024-02-01 09:44:17,2024-02-01 09:44:17
34714,49478,NFE000034714,89293887886637347524809564121703230765321903,001,2025-06-10 08:43:49,authorized,3096.17,s3://lh-nautical-nfe/89293887886637347524809564121703230765321903.xml,2025-06-10 08:43:49,2025-06-10 08:43:49
34715,49479,NFE000034715,67254591418318012556419461663355600539856791,001,2023-04-28 06:24:10,authorized,61231.04,s3://lh-nautical-nfe/67254591418318012556419461663355600539856791.xml,2023-04-28 06:24:10,2023-04-28 06:24:10
34716,49480,NFE000034716,47986927752292038635928751393088050225109989,001,2021-03-30 00:45:14,cancelled,27236.89,s3://lh-nautical-nfe/47986927752292038635928751393088050225109989.xml,2021-03-30 00:45:14,2021-03-30 00:45:14
34717,49482,NFE000034717,90833873783478290420291579308755418097248903,001,2023-04-02 05:23:21,authorized,55664.01,s3://lh-nautical-nfe/90833873783478290420291579308755418097248903.xml,2023-04-02 05:23:21,2023-04-02 05:23:21
34718,49484,NFE000034718,78487040843670684712413976432432936595737765,001,2025-06-21 15:14:34,authorized,21416.74,s3://lh-nautical-nfe/78487040843670684712413976432432936595737765.xml,2025-06-21 15:14:34,2025-06-21 15:14:34
34719,49485,NFE000034719,53180943431041718345085771202545332605607782,001,2023-11-27 08:51:10,authorized,10561.30,s3://lh-nautical-nfe/53180943431041718345085771202545332605607782.xml,2023-11-27 08:51:10,2023-11-27 08:51:10
34720,49487,NFE000034720,49783238705466791236098254108484417293969467,001,2022-02-25 03:51:02,authorized,66909.23,s3://lh-nautical-nfe/49783238705466791236098254108484417293969467.xml,2022-02-25 03:51:02,2022-02-25 03:51:02
34721,49488,NFE000034721,44478974602622166498772622885052324413406033,001,2024-03-20 19:48:54,authorized,11364.06,s3://lh-nautical-nfe/44478974602622166498772622885052324413406033.xml,2024-03-20 19:48:54,2024-03-20 19:48:54
34722,49490,NFE000034722,22933090896033984518029323514448189123866954,001,2021-03-25 07:48:25,authorized,67731.23,s3://lh-nautical-nfe/22933090896033984518029323514448189123866954.xml,2021-03-25 07:48:25,2021-03-25 07:48:25
34723,49491,NFE000034723,43081508272474012911838964666548933310921938,001,2026-11-20 09:55:55,authorized,43440.43,s3://lh-nautical-nfe/43081508272474012911838964666548933310921938.xml,2026-11-20 09:55:55,2026-11-20 09:55:55
34724,49492,NFE000034724,21695417512524892044553018639945709271231705,001,2020-04-25 12:08:58,authorized,34071.42,s3://lh-nautical-nfe/21695417512524892044553018639945709271231705.xml,2020-04-25 12:08:58,2020-04-25 12:08:58
34725,49494,NFE000034725,26010216545297998359653296680439260686015633,001,2025-03-20 13:27:19,authorized,29020.76,s3://lh-nautical-nfe/26010216545297998359653296680439260686015633.xml,2025-03-20 13:27:19,2025-03-20 13:27:19
34726,49495,NFE000034726,30303618000709710084740373526731124512342164,001,2023-04-17 00:09:49,authorized,14945.50,s3://lh-nautical-nfe/30303618000709710084740373526731124512342164.xml,2023-04-17 00:09:49,2023-04-17 00:09:49
34727,49497,NFE000034727,54067909784902592317742666005255740563098286,001,2020-06-11 20:49:14,authorized,15517.97,s3://lh-nautical-nfe/54067909784902592317742666005255740563098286.xml,2020-06-11 20:49:14,2020-06-11 20:49:14
34728,49499,NFE000034728,70562937711217185875794193175070948275227434,001,2022-09-10 15:15:15,authorized,26773.07,s3://lh-nautical-nfe/70562937711217185875794193175070948275227434.xml,2022-09-10 15:15:15,2022-09-10 15:15:15
34729,49500,NFE000034729,49308387064727357669402387740135183661425712,001,2023-12-02 15:49:42,authorized,3774.69,s3://lh-nautical-nfe/49308387064727357669402387740135183661425712.xml,2023-12-02 15:49:42,2023-12-02 15:49:42
34730,49501,NFE000034730,36447272083331839786085790033451948230216763,001,2024-04-08 14:54:57,authorized,2844.65,s3://lh-nautical-nfe/36447272083331839786085790033451948230216763.xml,2024-04-08 14:54:57,2024-04-08 14:54:57
34731,49503,NFE000034731,67009967417761937902010323260213942402382727,001,2026-04-08 18:51:20,rejected,55933.32,s3://lh-nautical-nfe/67009967417761937902010323260213942402382727.xml,2026-04-08 18:51:20,2026-04-08 18:51:20
34732,49504,NFE000034732,56647901802771514965892938386626186725473590,001,2026-06-20 21:37:10,authorized,17782.87,s3://lh-nautical-nfe/56647901802771514965892938386626186725473590.xml,2026-06-20 21:37:10,2026-06-20 21:37:10
34733,49505,NFE000034733,73884393615625981289070084344099180391214920,001,2020-01-02 01:34:50,authorized,24047.88,s3://lh-nautical-nfe/73884393615625981289070084344099180391214920.xml,2020-01-02 01:34:50,2020-01-02 01:34:50
34734,49507,NFE000034734,16659749034249302540679232177716364819617977,001,2025-11-07 03:19:59,authorized,9301.30,s3://lh-nautical-nfe/16659749034249302540679232177716364819617977.xml,2025-11-07 03:19:59,2025-11-07 03:19:59
34735,49509,NFE000034735,80746923329899162205575011881202271548233284,001,2026-01-18 20:43:51,authorized,43124.13,s3://lh-nautical-nfe/80746923329899162205575011881202271548233284.xml,2026-01-18 20:43:51,2026-01-18 20:43:51
34736,49511,NFE000034736,94114111255270629581834600585597322003269428,001,2020-02-12 01:39:28,authorized,26602.92,s3://lh-nautical-nfe/94114111255270629581834600585597322003269428.xml,2020-02-12 01:39:28,2020-02-12 01:39:28
34737,49512,NFE000034737,34952923750707993133364172399030176749495977,001,2024-01-08 03:10:16,authorized,10607.76,s3://lh-nautical-nfe/34952923750707993133364172399030176749495977.xml,2024-01-08 03:10:16,2024-01-08 03:10:16
34738,49516,NFE000034738,34132694427992919514494202075016792490715227,001,2026-11-04 03:07:48,authorized,21130.88,s3://lh-nautical-nfe/34132694427992919514494202075016792490715227.xml,2026-11-04 03:07:48,2026-11-04 03:07:48
34739,49517,NFE000034739,92509735886906322205496704547702210605228237,001,2024-02-27 03:15:29,authorized,7765.36,s3://lh-nautical-nfe/92509735886906322205496704547702210605228237.xml,2024-02-27 03:15:29,2024-02-27 03:15:29
34740,49518,NFE000034740,72023466711219920520125504565304504140282414,001,2026-01-08 12:35:20,cancelled,48799.29,s3://lh-nautical-nfe/72023466711219920520125504565304504140282414.xml,2026-01-08 12:35:20,2026-01-08 12:35:20
34741,49519,NFE000034741,18564218854142919807636944296449046312664377,001,2026-02-14 08:58:02,authorized,36472.25,s3://lh-nautical-nfe/18564218854142919807636944296449046312664377.xml,2026-02-14 08:58:02,2026-02-14 08:58:02
34742,49520,NFE000034742,73675083775933410380380534818541483282226806,001,2021-01-15 16:40:48,authorized,29107.10,s3://lh-nautical-nfe/73675083775933410380380534818541483282226806.xml,2021-01-15 16:40:48,2021-01-15 16:40:48
34743,49521,NFE000034743,76662158578974760484423597129427462288974719,001,2025-02-25 16:25:35,authorized,4649.76,s3://lh-nautical-nfe/76662158578974760484423597129427462288974719.xml,2025-02-25 16:25:35,2025-02-25 16:25:35
34744,49522,NFE000034744,68541888891635049399792248330484039805094069,001,2024-12-29 15:50:43,authorized,19510.06,s3://lh-nautical-nfe/68541888891635049399792248330484039805094069.xml,2024-12-29 15:50:43,2024-12-29 15:50:43
34745,49523,NFE000034745,36598097598728014675288988767701490786011678,001,2024-06-03 04:30:24,authorized,58918.49,s3://lh-nautical-nfe/36598097598728014675288988767701490786011678.xml,2024-06-03 04:30:24,2024-06-03 04:30:24
34746,49524,NFE000034746,76178510600287562992388116971700115470295026,001,2024-11-15 23:10:21,authorized,27347.66,s3://lh-nautical-nfe/76178510600287562992388116971700115470295026.xml,2024-11-15 23:10:21,2024-11-15 23:10:21
34747,49526,NFE000034747,31417031866835171749923780493087034943477286,001,2023-08-29 10:02:59,authorized,7116.90,s3://lh-nautical-nfe/31417031866835171749923780493087034943477286.xml,2023-08-29 10:02:59,2023-08-29 10:02:59
34748,49528,NFE000034748,83833212970482813270819840435611676444696185,001,2025-03-26 23:16:58,authorized,8990.65,s3://lh-nautical-nfe/83833212970482813270819840435611676444696185.xml,2025-03-26 23:16:58,2025-03-26 23:16:58
34749,49529,NFE000034749,69258448236840261649697016101844406391565889,001,2024-10-29 19:37:42,authorized,9785.80,s3://lh-nautical-nfe/69258448236840261649697016101844406391565889.xml,2024-10-29 19:37:42,2024-10-29 19:37:42
34750,49531,NFE000034750,15414097875751194610457361360116920340408441,001,2023-04-28 05:10:22,authorized,17977.32,s3://lh-nautical-nfe/15414097875751194610457361360116920340408441.xml,2023-04-28 05:10:22,2023-04-28 05:10:22
34751,49533,NFE000034751,60048259904874589967207080202657303362527254,001,2026-03-01 10:39:01,authorized,52647.93,s3://lh-nautical-nfe/60048259904874589967207080202657303362527254.xml,2026-03-01 10:39:01,2026-03-01 10:39:01
34752,49534,NFE000034752,57948650557941650170721002715698996274708275,001,2022-11-10 19:05:52,authorized,43414.72,s3://lh-nautical-nfe/57948650557941650170721002715698996274708275.xml,2022-11-10 19:05:52,2022-11-10 19:05:52
34753,49535,NFE000034753,77535927838429011956887784085181768714095474,001,2023-08-07 20:59:30,authorized,6477.91,s3://lh-nautical-nfe/77535927838429011956887784085181768714095474.xml,2023-08-07 20:59:30,2023-08-07 20:59:30
34754,49536,NFE000034754,64429812633121246376865818260917916213278541,001,2025-04-23 00:06:47,authorized,3921.14,s3://lh-nautical-nfe/64429812633121246376865818260917916213278541.xml,2025-04-23 00:06:47,2025-04-23 00:06:47
34755,49540,NFE000034755,66497032280539922267289245067692790696769753,001,2026-10-02 10:22:21,authorized,29261.41,s3://lh-nautical-nfe/66497032280539922267289245067692790696769753.xml,2026-10-02 10:22:21,2026-10-02 10:22:21
34756,49541,NFE000034756,52267214936713768639646467909600681861817026,001,2026-07-22 08:56:48,authorized,41904.39,s3://lh-nautical-nfe/52267214936713768639646467909600681861817026.xml,2026-07-22 08:56:48,2026-07-22 08:56:48
34757,49542,NFE000034757,73180443820970010431855566913446455132747165,001,2021-03-22 22:29:03,authorized,3733.72,s3://lh-nautical-nfe/73180443820970010431855566913446455132747165.xml,2021-03-22 22:29:03,2021-03-22 22:29:03
34758,49543,NFE000034758,99276810037994346368230174704166519542076412,001,2025-06-16 09:22:27,authorized,36402.04,s3://lh-nautical-nfe/99276810037994346368230174704166519542076412.xml,2025-06-16 09:22:27,2025-06-16 09:22:27
34759,49544,NFE000034759,41684344247821790631615320365172846035516157,001,2026-02-09 11:57:45,authorized,76904.67,s3://lh-nautical-nfe/41684344247821790631615320365172846035516157.xml,2026-02-09 11:57:45,2026-02-09 11:57:45
34760,49545,NFE000034760,51314993784524149548808133435539919943177692,001,2021-03-04 03:04:56,authorized,5143.81,s3://lh-nautical-nfe/51314993784524149548808133435539919943177692.xml,2021-03-04 03:04:56,2021-03-04 03:04:56
34761,49546,NFE000034761,34888253521659133591737419820849617145731460,001,2024-02-12 03:21:35,authorized,55115.73,s3://lh-nautical-nfe/34888253521659133591737419820849617145731460.xml,2024-02-12 03:21:35,2024-02-12 03:21:35
34762,49547,NFE000034762,98353507135657019070437319092152709503977274,001,2022-03-22 10:25:14,authorized,25177.96,s3://lh-nautical-nfe/98353507135657019070437319092152709503977274.xml,2022-03-22 10:25:14,2022-03-22 10:25:14
34763,49548,NFE000034763,41404146162142030355797367073091832369156365,001,2025-03-18 00:32:21,cancelled,25000.72,s3://lh-nautical-nfe/41404146162142030355797367073091832369156365.xml,2025-03-18 00:32:21,2025-03-18 00:32:21
34764,49549,NFE000034764,82712291407698205709004771868687089779732160,001,2024-11-16 15:25:08,authorized,12390.45,s3://lh-nautical-nfe/82712291407698205709004771868687089779732160.xml,2024-11-16 15:25:08,2024-11-16 15:25:08
34765,49550,NFE000034765,36098053534248696404493924879236317574537019,001,2024-02-07 19:08:03,authorized,34895.26,s3://lh-nautical-nfe/36098053534248696404493924879236317574537019.xml,2024-02-07 19:08:03,2024-02-07 19:08:03
34766,49553,NFE000034766,67320362529313420649484353860184538998268187,001,2024-07-05 19:13:04,authorized,18165.09,s3://lh-nautical-nfe/67320362529313420649484353860184538998268187.xml,2024-07-05 19:13:04,2024-07-05 19:13:04
34767,49554,NFE000034767,52404605343761497164862371780318093832930099,001,2020-03-15 19:57:04,authorized,67752.15,s3://lh-nautical-nfe/52404605343761497164862371780318093832930099.xml,2020-03-15 19:57:04,2020-03-15 19:57:04
34768,49555,NFE000034768,01540446142093332722850742340603481696172645,001,2025-11-30 04:12:27,authorized,24744.15,s3://lh-nautical-nfe/01540446142093332722850742340603481696172645.xml,2025-11-30 04:12:27,2025-11-30 04:12:27
34769,49556,NFE000034769,88462154028984947675540463023469877445208467,001,2023-06-06 09:06:03,cancelled,33700.18,s3://lh-nautical-nfe/88462154028984947675540463023469877445208467.xml,2023-06-06 09:06:03,2023-06-06 09:06:03
34770,49557,NFE000034770,34008299004349789715060556487454483727630030,001,2023-12-17 23:17:56,rejected,24194.17,s3://lh-nautical-nfe/34008299004349789715060556487454483727630030.xml,2023-12-17 23:17:56,2023-12-17 23:17:56
34771,49559,NFE000034771,14079209299157840811737260193636785037761192,001,2020-11-22 04:33:38,authorized,19346.35,s3://lh-nautical-nfe/14079209299157840811737260193636785037761192.xml,2020-11-22 04:33:38,2020-11-22 04:33:38
34772,49562,NFE000034772,10907899770550838085260677570427049138498566,001,2026-10-24 22:05:37,authorized,51976.13,s3://lh-nautical-nfe/10907899770550838085260677570427049138498566.xml,2026-10-24 22:05:37,2026-10-24 22:05:37
34773,49564,NFE000034773,79153014770967120262083187747284209939350859,001,2026-04-11 21:11:42,authorized,11050.17,s3://lh-nautical-nfe/79153014770967120262083187747284209939350859.xml,2026-04-11 21:11:42,2026-04-11 21:11:42
34774,49565,NFE000034774,40406888053266028069307204122868420323179808,001,2025-02-28 17:18:40,authorized,17946.95,s3://lh-nautical-nfe/40406888053266028069307204122868420323179808.xml,2025-02-28 17:18:40,2025-02-28 17:18:40
34775,49567,NFE000034775,79205103997193559117909124338296731396654870,001,2022-11-16 14:43:08,authorized,33000.93,s3://lh-nautical-nfe/79205103997193559117909124338296731396654870.xml,2022-11-16 14:43:08,2022-11-16 14:43:08
34776,49568,NFE000034776,49762729096246263523182793124741348868330723,001,2020-06-13 22:17:00,authorized,8453.89,s3://lh-nautical-nfe/49762729096246263523182793124741348868330723.xml,2020-06-13 22:17:00,2020-06-13 22:17:00
34777,49569,NFE000034777,09931135659920280802807542844976674712018717,001,2025-07-21 21:45:59,authorized,22962.15,s3://lh-nautical-nfe/09931135659920280802807542844976674712018717.xml,2025-07-21 21:45:59,2025-07-21 21:45:59
34778,49571,NFE000034778,29294405161242398452071490637464287537814737,001,2026-09-05 10:53:44,cancelled,23421.90,s3://lh-nautical-nfe/29294405161242398452071490637464287537814737.xml,2026-09-05 10:53:44,2026-09-05 10:53:44
34779,49572,NFE000034779,75327552849435902529227947336862310210294474,001,2025-03-30 12:13:53,authorized,53525.39,s3://lh-nautical-nfe/75327552849435902529227947336862310210294474.xml,2025-03-30 12:13:53,2025-03-30 12:13:53
34780,49573,NFE000034780,11203602773704281656516234879188339099838366,001,2022-10-19 07:30:10,authorized,40710.12,s3://lh-nautical-nfe/11203602773704281656516234879188339099838366.xml,2022-10-19 07:30:10,2022-10-19 07:30:10
34781,49574,NFE000034781,18536893465853690870727057627938162304733711,001,2026-12-02 07:00:03,authorized,40759.23,s3://lh-nautical-nfe/18536893465853690870727057627938162304733711.xml,2026-12-02 07:00:03,2026-12-02 07:00:03
34782,49576,NFE000034782,48415414887036160453207049035314539317250008,001,2024-12-17 14:03:47,authorized,33515.19,s3://lh-nautical-nfe/48415414887036160453207049035314539317250008.xml,2024-12-17 14:03:47,2024-12-17 14:03:47
34783,49581,NFE000034783,70195801921015238894486932711773063708033984,001,2025-12-18 18:32:32,authorized,33598.71,s3://lh-nautical-nfe/70195801921015238894486932711773063708033984.xml,2025-12-18 18:32:32,2025-12-18 18:32:32
34784,49582,NFE000034784,90911652734218114577430306439341920262351101,001,2026-10-19 13:57:36,authorized,44812.11,s3://lh-nautical-nfe/90911652734218114577430306439341920262351101.xml,2026-10-19 13:57:36,2026-10-19 13:57:36
34785,49583,NFE000034785,37784092393503759157481134677268188390415270,001,2026-04-17 20:25:14,cancelled,33297.83,s3://lh-nautical-nfe/37784092393503759157481134677268188390415270.xml,2026-04-17 20:25:14,2026-04-17 20:25:14
34786,49584,NFE000034786,73521257694370047107154008672674956305042031,001,2021-01-02 23:21:05,rejected,8408.07,s3://lh-nautical-nfe/73521257694370047107154008672674956305042031.xml,2021-01-02 23:21:05,2021-01-02 23:21:05
34787,49585,NFE000034787,70577133279913223688094505205414989000300027,001,2026-08-18 04:01:59,cancelled,48500.45,s3://lh-nautical-nfe/70577133279913223688094505205414989000300027.xml,2026-08-18 04:01:59,2026-08-18 04:01:59
34788,49587,NFE000034788,57453664695176200132563121335531062922977140,001,2025-01-04 15:13:40,authorized,32480.04,s3://lh-nautical-nfe/57453664695176200132563121335531062922977140.xml,2025-01-04 15:13:40,2025-01-04 15:13:40
34789,49588,NFE000034789,37621490821181071457190224125560500251537363,001,2024-04-12 08:06:48,authorized,5792.87,s3://lh-nautical-nfe/37621490821181071457190224125560500251537363.xml,2024-04-12 08:06:48,2024-04-12 08:06:48
34790,49590,NFE000034790,55284653099457948789536553588645740108291195,001,2026-09-16 04:43:18,rejected,12589.04,s3://lh-nautical-nfe/55284653099457948789536553588645740108291195.xml,2026-09-16 04:43:18,2026-09-16 04:43:18
34791,49591,NFE000034791,07852618519793919913813468963701739968816803,001,2020-07-21 22:43:50,authorized,39292.83,s3://lh-nautical-nfe/07852618519793919913813468963701739968816803.xml,2020-07-21 22:43:50,2020-07-21 22:43:50
34792,49593,NFE000034792,71483264655751922296437046709328910103036161,001,2023-12-12 16:38:30,authorized,69829.43,s3://lh-nautical-nfe/71483264655751922296437046709328910103036161.xml,2023-12-12 16:38:30,2023-12-12 16:38:30
34793,49594,NFE000034793,37745970492642997588192726920362349574639560,001,2025-09-14 22:11:10,cancelled,568.93,s3://lh-nautical-nfe/37745970492642997588192726920362349574639560.xml,2025-09-14 22:11:10,2025-09-14 22:11:10
34794,49596,NFE000034794,09063195604648420834823125262412363664696328,001,2023-02-24 22:53:17,authorized,252.29,s3://lh-nautical-nfe/09063195604648420834823125262412363664696328.xml,2023-02-24 22:53:17,2023-02-24 22:53:17
34795,49598,NFE000034795,20923672405583072148756067236128586386602805,001,2024-09-11 06:35:13,authorized,33632.94,s3://lh-nautical-nfe/20923672405583072148756067236128586386602805.xml,2024-09-11 06:35:13,2024-09-11 06:35:13
34796,49599,NFE000034796,36395704139118117067908961571902660906726125,001,2021-03-27 19:05:18,authorized,61263.95,s3://lh-nautical-nfe/36395704139118117067908961571902660906726125.xml,2021-03-27 19:05:18,2021-03-27 19:05:18
