id,goods_receipt_id,purchase_order_item_id,quantity_received
4065,1323,5188,21
4066,1323,5189,12
4067,1323,5190,45
4068,1323,5191,24
4069,1324,5192,44
4070,1324,5193,48
4071,1324,5194,27
4072,1325,5195,8
4073,1325,5196,21
4074,1325,5197,3
4075,1325,5198,2
4076,1326,5199,48
4077,1326,5200,47
4078,1327,5201,32
4079,1327,5202,28
4080,1327,5203,31
4081,1327,5204,25
4082,1327,5205,48
4083,1328,5212,44
4084,1328,5213,11
4085,1328,5214,17
4086,1328,5215,22
4087,1329,5216,22.570
4088,1329,5217,2.520
4089,1330,5218,38
4090,1331,5219,1.040
4091,1331,5220,29.160
4092,1331,5221,12.950
4093,1332,5222,36.120
4094,1332,5223,22.800
4095,1332,5224,12.540
4096,1332,5225,8.400
4097,1332,5226,6.090
4098,1333,5229,32
4099,1333,5230,42
4100,1333,5231,29
4101,1333,5232,27
4102,1333,5233,34
4103,1334,5234,21
4104,1335,5235,23.760
4105,1335,5236,8.600
4106,1335,5237,5.880
4107,1335,5238,5.250
4108,1336,5239,47
4109,1336,5240,14
4110,1336,5241,30
4111,1337,5242,25
4112,1338,5243,6.880
4113,1338,5244,23.400
4114,1339,5250,43
4115,1339,5251,30
4116,1340,5252,22.780
4117,1340,5253,11.040
4118,1340,5254,33.120
4119,1340,5255,3.500
4120,1341,5256,1.920
4121,1341,5257,2.200
4122,1341,5258,10.500
4123,1342,5259,45
4124,1342,5260,37
4125,1343,5261,31
4126,1343,5262,28
4127,1343,5263,7
4128,1344,5264,25
4129,1344,5265,22
4130,1344,5266,21
4131,1345,5267,48
4132,1345,5268,8
4133,1345,5269,32
4134,1346,5270,13.440
4135,1346,5271,17.150
4136,1346,5272,14.000
4137,1346,5273,12.180
4138,1346,5274,7.040
4139,1347,5275,2
4140,1348,5276,38
4141,1348,5277,3
4142,1348,5278,15
4143,1348,5279,10
4144,1349,5280,39
4145,1349,5281,42
4146,1349,5282,33
4147,1349,5283,39
4148,1349,5284,2
4149,1350,5285,2
4150,1350,5286,14
4151,1351,5287,19.610
4152,1351,5288,6.720
4153,1351,5289,8.580
4154,1351,5290,16.800
4155,1351,5291,32.560
4156,1352,5292,7.540
4157,1352,5293,0.600
4158,1352,5294,38.540
4159,1352,5295,6.600
4160,1353,5296,6
4161,1353,5297,34
4162,1353,5298,7
4163,1353,5299,8
4164,1354,5300,6
4165,1354,5301,25
4166,1355,5302,8.640
4167,1356,5303,7
4168,1357,5304,14
4169,1357,5305,18
4170,1357,5306,36
4171,1357,5307,30
4172,1358,5309,6
4173,1358,5310,34
4174,1359,5311,50
4175,1359,5312,24
4176,1360,5313,38
4177,1360,5314,21
4178,1360,5315,10
4179,1360,5316,48
4180,1361,5317,3
4181,1362,5318,40
4182,1362,5319,42
4183,1362,5320,13
4184,1362,5321,13
4185,1363,5322,45
4186,1363,5323,49
4187,1363,5324,32
4188,1364,5325,4.730
4189,1364,5326,4.130
4190,1364,5327,15.000
4191,1364,5328,8.700
4192,1365,5335,13
4193,1366,5336,19
4194,1366,5337,43
4195,1366,5338,10
4196,1367,5339,12
4197,1367,5340,39
4198,1367,5341,48
4199,1368,5342,4.510
4200,1368,5343,0.320
4201,1368,5344,9.570
4202,1368,5345,1.620
4203,1369,5346,34
4204,1369,5347,27
4205,1370,5348,16
4206,1370,5349,22
4207,1371,5350,50
4208,1371,5351,40
4209,1372,5357,44
4210,1372,5358,22
4211,1373,5360,33
4212,1373,5361,36
4213,1374,5362,1.800
4214,1374,5363,31.000
4215,1375,5366,33
4216,1375,5367,17
4217,1375,5368,45
4218,1375,5369,4
4219,1376,5373,32
4220,1376,5374,13
4221,1376,5375,38
4222,1376,5376,24
4223,1376,5377,46
4224,1377,5378,36
4225,1377,5379,1
4226,1378,5380,21
4227,1379,5381,24.180
4228,1379,5382,14.080
4229,1379,5383,10.440
4230,1379,5384,9.120
4231,1380,5395,38
4232,1380,5396,21
4233,1381,5397,24
4234,1381,5398,49
4235,1381,5399,42
4236,1381,5400,31
4237,1382,5401,2
4238,1383,5402,0.980
4239,1383,5403,7.200
4240,1383,5404,0.910
4241,1383,5405,21.560
4242,1383,5406,21.000
4243,1384,5412,32
4244,1385,5413,2
4245,1385,5414,23
4246,1386,5415,47
4247,1386,5416,48
4248,1386,5417,7
4249,1387,5418,9.680
4250,1387,5419,5.320
4251,1387,5420,3.000
4252,1387,5421,5.130
4253,1388,5422,37
4254,1388,5423,5
4255,1388,5424,19
4256,1389,5426,24
4257,1389,5427,42
4258,1389,5428,47
4259,1389,5429,39
4260,1390,5430,16
4261,1390,5431,16
4262,1391,5440,0.840
4263,1391,5441,15.360
4264,1391,5442,29.900
4265,1391,5443,4.840
4266,1392,5444,25
4267,1392,5445,9
4268,1392,5446,5
4269,1392,5447,5
4270,1392,5448,38
4271,1393,5449,1
4272,1393,5450,30
4273,1393,5451,40
4274,1394,5452,12.800
4275,1395,5453,3.200
4276,1395,5454,1.640
4277,1396,5455,2
4278,1397,5456,7
4279,1397,5457,3
4280,1397,5458,29
4281,1397,5459,27
4282,1398,5465,9
4283,1398,5466,12
4284,1398,5467,7
4285,1398,5468,16
4286,1398,5469,22
4287,1399,5470,14
4288,1399,5471,23
4289,1399,5472,15
4290,1399,5473,34
4291,1399,5474,14
4292,1400,5475,34
4293,1400,5476,20
4294,1400,5477,9
4295,1400,5478,13
4296,1401,5479,16
4297,1402,5480,42
4298,1402,5481,43
4299,1402,5482,9
4300,1402,5483,3
4301,1402,5484,15
4302,1403,5485,48
4303,1403,5486,9
4304,1404,5493,1.560
4305,1404,5494,40.800
4306,1404,5495,10.500
4307,1404,5496,17.490
4308,1405,5499,44
4309,1405,5500,39
4310,1405,5501,24
4311,1405,5502,16
4312,1405,5503,46
4313,1406,5504,3.240
4314,1406,5505,13.500
4315,1406,5506,7.200
4316,1406,5507,14.490
4317,1407,5508,26
4318,1407,5509,26
4319,1407,5510,39
4320,1407,5511,7
4321,1408,5512,9
4322,1408,5513,18
4323,1408,5514,32
4324,1408,5515,42
4325,1408,5516,34
4326,1409,5517,14.110
4327,1409,5518,1.290
4328,1409,5519,16.530
4329,1409,5520,34.320
4330,1409,5521,7.020
4331,1410,5522,4.900
4332,1410,5523,23.780
4333,1411,5524,1.820
4334,1411,5525,0.690
4335,1411,5526,5.800
4336,1411,5527,12.160
4337,1411,5528,6.720
4338,1412,5529,25.740
4339,1413,5531,2.100
4340,1413,5532,3.960
4341,1413,5533,7.560
4342,1413,5534,30.360
4343,1414,5535,19
4344,1414,5536,6
4345,1415,5537,10.080
4346,1415,5538,5.040
4347,1415,5539,27.360
4348,1416,5540,37
4349,1416,5541,24
4350,1417,5545,14
4351,1417,5546,21
4352,1417,5547,50
4353,1417,5548,37
4354,1418,5549,32.340
4355,1418,5550,14.700
4356,1418,5551,3.720
4357,1419,5552,19
4358,1419,5553,3
4359,1419,5554,18
4360,1420,5555,27.200
4361,1420,5556,40.000
4362,1420,5557,34.800
4363,1420,5558,6.500
4364,1421,5559,8
4365,1422,5565,47
4366,1423,5566,13.630
4367,1423,5567,8.990
4368,1424,5568,35
4369,1424,5569,38
4370,1425,5570,26
4371,1426,5576,17
4372,1426,5577,15
4373,1427,5579,11.130
4374,1427,5580,19.200
4375,1427,5581,12.460
4376,1427,5582,2.820
4377,1428,5583,8.510
4378,1429,5584,43
4379,1429,5585,4
4380,1429,5586,9
4381,1430,5592,23.000
4382,1430,5593,6.880
4383,1430,5594,15.840
4384,1430,5595,0.660
4385,1430,5596,11.700
4386,1431,5597,33
4387,1431,5598,26
4388,1431,5599,3
4389,1431,5600,4
4390,1432,5605,12
4391,1432,5606,14
4392,1432,5607,21
4393,1432,5608,13
4394,1432,5609,14
4395,1433,5610,50
4396,1433,5611,32
4397,1433,5612,12
4398,1433,5613,22
4399,1434,5614,17
4400,1434,5615,7
4401,1434,5616,20
4402,1434,5617,22
4403,1435,5618,25
4404,1436,5619,26
4405,1436,5620,42
4406,1436,5621,22
4407,1437,5623,22
4408,1437,5624,13
4409,1438,5625,38
4410,1438,5626,6
4411,1438,5627,6
4412,1439,5628,26.600
4413,1439,5629,1.520
4414,1440,5630,34
4415,1441,5631,13
4416,1441,5632,45
4417,1441,5633,30
4418,1442,5634,8
4419,1442,5635,48
4420,1442,5636,38
4421,1442,5637,20
4422,1443,5644,38
4423,1444,5645,37.800
4424,1445,5646,4
4425,1445,5647,15
4426,1445,5648,8
4427,1445,5649,14
4428,1446,5650,39
4429,1446,5651,26
4430,1446,5652,45
4431,1447,5653,8
4432,1447,5654,31
4433,1447,5655,29
4434,1447,5656,16
4435,1448,5657,34
4436,1448,5658,23
4437,1448,5659,2
4438,1448,5660,2
4439,1449,5661,45
4440,1449,5662,18
4441,1449,5663,26
4442,1449,5664,1
4443,1450,5665,42
4444,1450,5666,42
4445,1450,5667,19
4446,1450,5668,45
4447,1451,5669,4
4448,1451,5670,4
4449,1452,5672,7.360
4450,1453,5673,5
4451,1453,5674,32
4452,1453,5675,21
4453,1453,5676,13
4454,1453,5677,11
4455,1454,5685,34
4456,1454,5686,24
4457,1454,5687,16
4458,1454,5688,34
4459,1455,5689,45
4460,1455,5690,34
4461,1455,5691,34
4462,1456,5692,14.960
4463,1456,5693,12.240
4464,1457,5694,11
4465,1457,5695,4
4466,1458,5696,6
4467,1458,5697,28
4468,1458,5698,36
4469,1458,5699,35
4470,1458,5700,33
4471,1459,5701,45
4472,1459,5702,24
4473,1459,5703,25
4474,1459,5704,27
4475,1460,5705,34
4476,1460,5706,16
4477,1460,5707,36
4478,1460,5708,49
4479,1460,5709,48
4480,1461,5716,15
4481,1461,5717,40
4482,1461,5718,46
4483,1461,5719,11
4484,1461,5720,11
4485,1462,5721,46
4486,1462,5722,21
4487,1462,5723,36
4488,1462,5724,36
4489,1462,5725,49
4490,1463,5729,50
4491,1463,5730,31
4492,1463,5731,17
4493,1464,5732,36
4494,1464,5733,29
4495,1464,5734,48
4496,1465,5735,23.920
4497,1465,5736,26.400
4498,1465,5737,20.880
4499,1465,5738,1.830
4500,1466,5739,9
4501,1467,5745,35
4502,1467,5746,26
4503,1467,5747,19
4504,1468,5754,27
4505,1468,5755,46
4506,1468,5756,11
4507,1468,5757,46
4508,1469,5758,34
4509,1469,5759,28
4510,1469,5760,49
4511,1469,5761,7
4512,1469,5762,49
4513,1470,5763,43
4514,1470,5764,12
4515,1470,5765,13
4516,1470,5766,40
4517,1470,5767,36
4518,1471,5774,38
4519,1471,5775,20
4520,1472,5776,14.640
4521,1472,5777,8.190
4522,1473,5778,26.400
4523,1473,5779,2.560
4524,1474,5780,32
4525,1474,5781,3
4526,1474,5782,8
4527,1475,5783,37
4528,1475,5784,21
4529,1475,5785,31
4530,1475,5786,11
4531,1475,5787,37
4532,1476,5788,37
4533,1476,5789,7
4534,1476,5790,4
4535,1476,5791,17
4536,1476,5792,44
4537,1477,5793,21
4538,1478,5799,39
4539,1478,5800,19
4540,1479,5801,1
4541,1480,5802,43
4542,1480,5803,45
4543,1480,5804,42
4544,1481,5805,5.460
4545,1481,5806,9.790
4546,1481,5807,6.380
4547,1481,5808,3.120
4548,1482,5814,42
4549,1482,5815,17
4550,1482,5816,4
4551,1482,5817,44
4552,1482,5818,33
4553,1483,5819,10
4554,1483,5820,12
4555,1484,5821,2
4556,1484,5822,46
4557,1484,5823,39
4558,1484,5824,30
4559,1485,5829,48
4560,1486,5830,45
4561,1486,5831,25
4562,1486,5832,42
4563,1487,5833,39
4564,1487,5834,21
4565,1487,5835,1
4566,1488,5836,50
4567,1489,5837,22.540
4568,1489,5838,2.800
4569,1490,5839,22
4570,1491,5840,12.420
4571,1491,5841,13.690
4572,1492,5842,23
4573,1493,5843,1
4574,1494,5844,29
4575,1494,5845,49
4576,1494,5846,38
4577,1494,5847,28
4578,1494,5848,38
4579,1495,5852,37
4580,1495,5853,21
4581,1495,5854,45
4582,1496,5855,26
4583,1496,5856,13
4584,1496,5857,16
4585,1496,5858,3
4586,1497,5859,16
4587,1497,5860,8
4588,1497,5861,30
4589,1498,5869,2.380
4590,1498,5870,1.540
4591,1499,5871,12
4592,1499,5872,5
4593,1499,5873,10
4594,1499,5874,6
4595,1500,5880,39
4596,1500,5881,50
4597,1501,5882,4
4598,1501,5883,21
4599,1501,5884,41
4600,1502,5885,17.480
4601,1502,5886,16.770
4602,1503,5893,43
4603,1503,5894,18
4604,1503,5895,7
4605,1504,5896,9.460
4606,1505,5909,38
4607,1505,5910,30
4608,1505,5911,21
4609,1505,5912,43
4610,1506,5915,1.600
4611,1506,5916,27.000
4612,1506,5917,35.690
4613,1506,5918,5.200
4614,1506,5919,19.780
4615,1507,5920,20
4616,1508,5921,6
4617,1509,5922,9
4618,1509,5923,30
4619,1509,5924,41
4620,1509,5925,11
4621,1509,5926,22
4622,1510,5927,25.550
4623,1510,5928,27.730
4624,1511,5929,30
4625,1511,5930,45
4626,1511,5931,7
4627,1512,5932,44
4628,1513,5933,33
4629,1513,5934,17
4630,1514,5944,31.160
4631,1515,5945,18.060
4632,1515,5946,25.840
4633,1516,5947,41
4634,1516,5948,16
4635,1516,5949,6
4636,1516,5950,2
4637,1517,5951,39
4638,1517,5952,25
4639,1517,5953,7
4640,1517,5954,46
4641,1517,5955,29
4642,1518,5956,4.800
4643,1518,5957,1.360
4644,1518,5958,2.300
4645,1518,5959,4.830
4646,1518,5960,7.600
4647,1519,5969,13.870
4648,1519,5970,6.120
4649,1519,5971,27.300
4650,1519,5972,19.950
4651,1519,5973,18.000
4652,1520,5974,15.250
4653,1521,5975,23
4654,1521,5976,3
4655,1521,5977,48
4656,1521,5978,12
4657,1522,5982,23
4658,1522,5983,40
4659,1522,5984,16
4660,1522,5985,17
4661,1523,5986,14.400
4662,1523,5987,7.980
4663,1524,5988,47
4664,1525,5989,30
4665,1525,5990,43
4666,1526,5991,8
4667,1526,5992,36
4668,1526,5993,22
4669,1526,5994,17
4670,1526,5995,42
4671,1527,5997,7
4672,1527,5998,16
4673,1527,5999,13
4674,1527,6000,47
4675,1527,6001,16
4676,1528,6002,38
4677,1528,6003,45
4678,1528,6004,50
4679,1528,6005,23
4680,1529,6006,12
4681,1530,6007,24.920
4682,1530,6008,20.800
4683,1530,6009,12.690
4684,1530,6010,9.310
4685,1530,6011,10.800
4686,1531,6012,2
4687,1531,6013,13
4688,1531,6014,47
4689,1532,6015,50
4690,1532,6016,15
4691,1532,6017,18
4692,1533,6018,7
4693,1533,6019,19
4694,1533,6020,10
4695,1533,6021,42
4696,1534,6022,50
4697,1534,6023,16
4698,1535,6024,0.100
4699,1535,6025,5.600
4700,1535,6026,34.310
4701,1536,6027,27
4702,1536,6028,24
4703,1536,6029,37
4704,1536,6030,17
4705,1537,6031,29.230
4706,1538,6032,38
4707,1538,6033,9
4708,1538,6034,24
4709,1538,6035,31
4710,1538,6036,42
4711,1539,6037,4
4712,1539,6038,4
4713,1540,6039,22.950
4714,1540,6040,14.080
4715,1541,6041,9
4716,1542,6042,12
4717,1542,6043,2
4718,1542,6044,3
4719,1543,6045,8
4720,1543,6046,48
4721,1544,6047,8
4722,1544,6048,22
4723,1545,6049,10.530
4724,1545,6050,16.470
4725,1546,6051,2
4726,1547,6052,17
4727,1547,6053,41
4728,1547,6054,43
4729,1547,6055,28
4730,1548,6056,0.750
4731,1548,6057,19.240
4732,1548,6058,10.030
4733,1548,6059,1.700
