id,order_id,product_variant_id,quantity,unit_price,icms_rate,ipi_rate,line_total
125122,41577,841,4,3516.69,18.00,10.00,14066.76
125123,41577,828,7,3368.43,17.00,5.00,23579.01
125124,41577,766,6,4026.81,18.00,10.00,24160.86
125125,41578,438,8,1004.76,12.00,5.00,8038.08
125126,41578,64,1,2665.92,17.00,10.00,2665.92
125127,41578,212,9,2138.38,18.00,10.00,19245.42
125128,41578,222,2,1843.68,12.00,5.00,3687.36
125129,41578,63,4,1025.37,12.00,0.00,4101.48
125130,41579,22,4,1541.60,18.00,0.00,6166.40
125131,41579,497,10,420.07,18.00,10.00,4200.70
125132,41580,617,3,1506.58,12.00,5.00,4519.74
125133,41580,190,1,256.91,18.00,5.00,256.91
125134,41580,296,3,811.16,17.00,5.00,2433.48
125135,41580,757,1,894.72,17.00,10.00,894.72
125136,41580,950,8,920.67,12.00,5.00,7365.36
125137,41581,564,10,2570.99,18.00,5.00,25709.90
125138,41581,676,8,2979.20,18.00,5.00,23833.60
125139,41581,707,6,314.18,17.00,0.00,1885.08
125140,41581,420,4,1752.23,18.00,5.00,7008.92
125141,41581,267,6,839.41,12.00,0.00,5036.46
125142,41582,275,7,2249.39,18.00,10.00,15745.73
125143,41582,969,2,1232.20,18.00,10.00,2464.40
125144,41583,741,6,2464.82,17.00,10.00,14788.92
125145,41584,92,1,2084.19,17.00,10.00,2084.19
125146,41584,20,6,2315.50,12.00,0.00,13893.00
125147,41585,967,4,1151.37,12.00,5.00,4605.48
125148,41585,872,5,4128.07,17.00,5.00,20640.35
125149,41585,322,6,3581.44,17.00,5.00,21488.64
125150,41585,303,4,2112.40,12.00,10.00,8449.60
125151,41585,898,8,967.61,12.00,0.00,7740.88
125152,41586,1009,3,2118.14,12.00,0.00,6354.42
125153,41586,880,6,1251.47,17.00,10.00,7508.82
125154,41586,191,9,518.09,12.00,10.00,4662.81
125155,41587,470,6,183.54,18.00,10.00,1101.24
125156,41588,466,8,1469.11,12.00,10.00,11752.88
125157,41588,954,7,729.85,17.00,0.00,5108.95
125158,41588,360,6,1639.82,17.00,0.00,9838.92
125159,41589,17,5,1238.93,12.00,10.00,6194.65
125160,41590,738,4,769.68,17.00,5.00,3078.72
125161,41590,455,9,1834.83,17.00,0.00,16513.47
125162,41590,719,10,590.95,17.00,10.00,5909.50
125163,41590,398,8,960.29,12.00,10.00,7682.32
125164,41590,831,8,1462.39,12.00,10.00,11699.12
125165,41591,72,6,3194.59,12.00,5.00,19167.54
125166,41592,414,8,387.96,12.00,10.00,3103.68
125167,41592,348,7,2160.77,12.00,0.00,15125.39
125168,41592,940,8,1035.00,17.00,0.00,8280.00
125169,41593,701,8,1036.97,12.00,0.00,8295.76
125170,41593,999,1,3280.48,17.00,5.00,3280.48
125171,41593,92,9,2084.19,17.00,10.00,18757.71
125172,41593,969,10,1232.20,18.00,10.00,12322.00
125173,41593,606,4,2160.03,18.00,0.00,8640.12
125176,41595,655,7,1089.64,17.00,10.00,7627.48
125177,41595,85,4,2235.99,18.00,0.00,8943.96
125178,41595,964,2,1178.62,17.00,5.00,2357.24
125179,41595,316,10,4083.48,17.00,0.00,40834.80
125180,41595,183,6,818.75,12.00,0.00,4912.50
125181,41596,576,2,2430.46,18.00,10.00,4860.92
125182,41596,877,4,1019.75,17.00,0.00,4079.00
125183,41596,626,10,1705.10,17.00,0.00,17051.00
125184,41597,973,4,2677.23,12.00,10.00,10708.92
125185,41597,737,2,2907.49,18.00,10.00,5814.98
125186,41597,395,1,3373.90,12.00,10.00,3373.90
125187,41598,526,7,2641.36,17.00,0.00,18489.52
125188,41598,606,10,2160.03,18.00,0.00,21600.30
125189,41598,300,1,764.21,12.00,0.00,764.21
125190,41599,213,9,349.73,17.00,10.00,3147.57
125191,41599,160,6,843.86,17.00,0.00,5063.16
125192,41599,814,10,2696.67,18.00,10.00,26966.70
125193,41600,347,3,2651.34,12.00,0.00,7954.02
125194,41600,812,1,151.29,18.00,10.00,151.29
125195,41601,134,2,993.85,18.00,5.00,1987.70
125196,41601,931,10,2833.30,12.00,10.00,28333.00
125197,41601,63,10,1025.37,12.00,0.00,10253.70
125198,41602,510,8,319.25,17.00,10.00,2554.00
125199,41602,680,3,1389.22,12.00,5.00,4167.66
125200,41602,633,3,1598.51,17.00,10.00,4795.53
125201,41602,260,7,1489.60,17.00,10.00,10427.20
125202,41603,296,7,811.16,17.00,5.00,5678.12
125203,41604,390,4,308.23,18.00,10.00,1232.92
125204,41604,457,10,1414.55,12.00,0.00,14145.50
125205,41604,152,6,1625.27,17.00,0.00,9751.62
125206,41604,960,5,3547.99,17.00,10.00,17739.95
125207,41605,963,7,279.53,17.00,0.00,1956.71
125208,41605,131,2,874.41,17.00,10.00,1748.82
125209,41605,168,1,1528.74,18.00,0.00,1528.74
125210,41605,455,2,1834.83,17.00,0.00,3669.66
125211,41606,307,2,984.70,12.00,5.00,1969.40
125212,41606,327,9,2109.45,12.00,5.00,18985.05
125213,41606,328,7,2492.10,18.00,10.00,17444.70
125214,41606,990,7,836.28,12.00,10.00,5853.96
125215,41607,165,9,529.88,17.00,10.00,4768.92
125216,41608,678,8,977.01,18.00,10.00,7816.08
125217,41608,843,7,2953.89,18.00,10.00,20677.23
125218,41608,104,7,821.14,18.00,0.00,5747.98
125219,41608,183,9,818.75,12.00,0.00,7368.75
125220,41609,316,10,4083.48,17.00,0.00,40834.80
125221,41609,609,9,1498.60,17.00,5.00,13487.40
125222,41609,857,6,2426.65,17.00,5.00,14559.90
125223,41610,902,1,2843.46,12.00,5.00,2843.46
125224,41611,108,7,1501.07,18.00,5.00,10507.49
125225,41612,476,3,2951.54,12.00,5.00,8854.62
125226,41612,244,9,3983.40,17.00,5.00,35850.60
125227,41613,579,3,1495.48,17.00,10.00,4486.44
125228,41614,1008,6,3252.70,17.00,5.00,19516.20
125229,41614,689,6,2844.46,18.00,10.00,17066.76
125230,41615,193,8,2705.58,18.00,5.00,21644.64
125231,41615,298,6,1028.21,17.00,10.00,6169.26
125232,41615,183,7,818.75,12.00,0.00,5731.25
125233,41615,467,4,718.42,12.00,5.00,2873.68
125234,41615,455,5,1834.83,17.00,0.00,9174.15
125235,41616,857,7,2426.65,17.00,5.00,16986.55
125236,41616,611,8,2127.18,12.00,10.00,17017.44
125237,41616,267,4,839.41,12.00,0.00,3357.64
125238,41616,575,1,2522.95,17.00,0.00,2522.95
125239,41617,546,6,2466.25,12.00,5.00,14797.50
125240,41618,161,10,594.44,17.00,0.00,5944.40
125241,41618,928,8,2760.41,17.00,10.00,22083.28
125242,41618,991,4,3266.89,18.00,0.00,13067.56
125243,41619,269,10,1022.89,17.00,5.00,10228.90
125244,41619,434,2,103.95,17.00,0.00,207.90
125245,41619,253,7,3083.67,12.00,10.00,21585.69
125246,41619,737,8,2907.49,18.00,10.00,23259.92
125247,41620,629,6,1049.34,12.00,0.00,6296.04
125248,41620,643,5,2612.86,12.00,0.00,13064.30
125249,41621,232,4,2403.32,12.00,0.00,9613.28
125250,41621,176,7,2084.13,12.00,5.00,14588.91
125251,41621,583,8,1532.52,17.00,5.00,12260.16
125252,41621,74,1,1603.57,17.00,10.00,1603.57
125253,41621,292,1,2409.31,18.00,5.00,2409.31
125254,41622,857,3,2426.65,17.00,5.00,7279.95
125255,41622,481,10,3425.33,12.00,0.00,34253.30
125256,41623,312,2,1186.18,17.00,10.00,2372.36
125257,41624,979,2,2115.76,18.00,0.00,4231.52
125258,41624,888,8,539.47,12.00,5.00,4315.76
125259,41624,593,8,2583.58,17.00,0.00,20668.64
125260,41625,765,9,3936.09,17.00,5.00,35424.81
125261,41625,575,1,2522.95,17.00,0.00,2522.95
125262,41626,298,10,1028.21,17.00,10.00,10282.10
125263,41626,58,10,717.98,17.00,5.00,7179.80
125264,41626,373,3,2162.93,17.00,5.00,6488.79
125265,41627,379,7,3730.87,17.00,5.00,26116.09
125266,41628,877,3,1019.75,17.00,0.00,3059.25
125267,41628,538,7,2358.30,12.00,0.00,16508.10
125268,41628,855,9,256.62,12.00,5.00,2309.58
125269,41628,859,6,1826.88,12.00,10.00,10961.28
125270,41628,582,1,2156.00,17.00,5.00,2156.00
125271,41629,564,8,2570.99,18.00,5.00,20567.92
125272,41629,56,6,1923.39,12.00,5.00,11540.34
125273,41629,784,6,1752.63,18.00,10.00,10515.78
125274,41629,582,6,2156.00,17.00,5.00,12936.00
125275,41630,387,1,2704.24,12.00,0.00,2704.24
125276,41630,369,3,3696.81,18.00,10.00,11090.43
125277,41630,911,5,1711.49,18.00,0.00,8557.45
125278,41630,980,2,3065.65,18.00,5.00,6131.30
125279,41631,246,7,2844.98,17.00,0.00,19914.86
125281,41633,169,2,2148.39,18.00,0.00,4296.78
125282,41633,149,4,406.56,17.00,10.00,1626.24
125283,41634,7,1,136.02,18.00,10.00,136.02
125284,41634,781,9,705.44,17.00,0.00,6348.96
125285,41634,450,1,1585.13,17.00,5.00,1585.13
125286,41634,738,7,769.68,17.00,5.00,5387.76
125287,41635,563,3,726.72,17.00,10.00,2180.16
125288,41635,658,2,3840.35,12.00,0.00,7680.70
125289,41635,858,5,1953.89,12.00,0.00,9769.45
125290,41635,416,8,1368.78,18.00,10.00,10950.24
125291,41635,810,7,1371.86,17.00,10.00,9603.02
125292,41636,140,6,658.74,17.00,5.00,3952.44
125293,41637,786,10,269.82,17.00,0.00,2698.20
125294,41638,18,8,973.54,12.00,10.00,7788.32
125295,41638,913,9,391.96,18.00,5.00,3527.64
125296,41638,925,9,134.34,17.00,10.00,1209.06
125297,41638,927,7,2506.19,18.00,0.00,17543.33
125298,41638,213,2,349.73,17.00,10.00,699.46
125299,41639,70,9,118.69,17.00,0.00,1068.21
125300,41639,764,2,1391.74,17.00,10.00,2783.48
125301,41640,89,6,767.13,18.00,10.00,4602.78
125302,41640,166,1,3069.18,17.00,10.00,3069.18
125303,41640,137,5,1038.34,18.00,0.00,5191.70
125304,41640,190,1,256.91,18.00,5.00,256.91
125305,41640,672,4,172.41,12.00,5.00,689.64
125306,41641,303,7,2112.40,12.00,10.00,14786.80
125307,41641,507,3,191.55,18.00,5.00,574.65
125308,41641,454,6,2770.40,12.00,5.00,16622.40
125309,41641,836,8,3757.03,17.00,0.00,30056.24
125310,41642,944,10,2247.99,18.00,0.00,22479.90
125311,41642,81,7,2483.80,17.00,0.00,17386.60
125312,41642,305,5,3102.51,12.00,5.00,15512.55
125313,41643,541,6,335.92,18.00,5.00,2015.52
125314,41644,76,3,1096.27,18.00,5.00,3288.81
125315,41644,675,7,3588.36,17.00,10.00,25118.52
125316,41645,614,6,2116.68,18.00,5.00,12700.08
125317,41645,281,2,1354.34,18.00,10.00,2708.68
125318,41645,168,2,1528.74,18.00,0.00,3057.48
125319,41646,203,7,1640.39,12.00,0.00,11482.73
125320,41647,226,6,1724.28,12.00,0.00,10345.68
125321,41647,673,6,2866.84,17.00,0.00,17201.04
125322,41648,655,7,1089.64,17.00,10.00,7627.48
125323,41648,640,8,2003.96,18.00,10.00,16031.68
125324,41648,992,3,1149.14,12.00,10.00,3447.42
125325,41648,379,8,3730.87,17.00,5.00,29846.96
125326,41648,668,4,872.52,17.00,0.00,3490.08
125327,41649,926,8,824.94,18.00,10.00,6599.52
125328,41649,356,4,410.03,12.00,10.00,1640.12
125329,41650,741,6,2464.82,17.00,10.00,14788.92
125330,41650,258,10,2498.44,18.00,10.00,24984.40
125331,41651,432,4,884.04,12.00,0.00,3536.16
125332,41651,37,2,117.93,18.00,0.00,235.86
125333,41651,515,9,1166.89,17.00,5.00,10502.01
125334,41651,295,8,2261.84,12.00,5.00,18094.72
125335,41651,196,4,1078.66,18.00,0.00,4314.64
125336,41652,264,9,1981.04,17.00,0.00,17829.36
125337,41652,360,1,1639.82,17.00,0.00,1639.82
125338,41652,499,10,1958.94,17.00,10.00,19589.40
125339,41652,27,1,2928.08,12.00,5.00,2928.08
125340,41653,366,3,2697.71,17.00,10.00,8093.13
125341,41653,638,9,2334.45,18.00,5.00,21010.05
125342,41653,348,8,2160.77,12.00,0.00,17286.16
125343,41653,117,5,1262.96,17.00,0.00,6314.80
125344,41654,504,10,509.32,17.00,0.00,5093.20
125345,41654,653,7,1821.20,18.00,5.00,12748.40
125346,41655,363,10,532.97,17.00,5.00,5329.70
125347,41655,910,1,3990.65,18.00,0.00,3990.65
125348,41655,402,1,1676.19,17.00,0.00,1676.19
125349,41655,341,6,265.57,17.00,0.00,1593.42
125350,41655,384,6,751.10,18.00,10.00,4506.60
125351,41656,1007,2,3154.28,12.00,5.00,6308.56
125352,41656,260,2,1489.60,17.00,10.00,2979.20
125353,41656,486,8,1758.87,18.00,0.00,14070.96
125354,41656,803,7,2809.14,12.00,0.00,19663.98
125355,41656,719,5,590.95,17.00,10.00,2954.75
125356,41657,229,8,3854.29,12.00,0.00,30834.32
125357,41658,625,3,1556.72,18.00,10.00,4670.16
125358,41659,921,1,3321.81,18.00,10.00,3321.81
125359,41659,981,10,277.89,12.00,0.00,2778.90
125360,41659,371,5,1309.93,17.00,10.00,6549.65
125361,41659,793,6,1310.13,18.00,0.00,7860.78
125362,41659,214,4,713.36,12.00,5.00,2853.44
125363,41660,329,2,2541.11,12.00,5.00,5082.22
125364,41660,896,4,2916.30,12.00,5.00,11665.20
125365,41660,330,7,1896.93,12.00,5.00,13278.51
125366,41660,162,5,1137.61,12.00,10.00,5688.05
125367,41660,708,6,556.23,18.00,5.00,3337.38
125368,41661,926,1,824.94,18.00,10.00,824.94
125369,41662,463,2,2512.58,12.00,10.00,5025.16
125370,41662,571,2,3536.51,17.00,0.00,7073.02
125371,41663,55,4,2780.63,18.00,5.00,11122.52
125372,41663,503,2,2245.27,17.00,5.00,4490.54
125373,41663,525,5,4353.53,12.00,5.00,21767.65
125374,41663,600,2,1056.69,12.00,10.00,2113.38
125375,41664,386,3,1069.38,18.00,0.00,3208.14
125376,41664,738,7,769.68,17.00,5.00,5387.76
125377,41664,177,5,959.76,12.00,0.00,4798.80
125378,41664,750,4,868.09,12.00,0.00,3472.36
125379,41665,511,10,1729.09,17.00,5.00,17290.90
125380,41666,216,5,3139.00,18.00,5.00,15695.00
125381,41666,80,8,67.81,17.00,0.00,542.48
125382,41667,267,4,839.41,12.00,0.00,3357.64
125383,41667,89,10,767.13,18.00,10.00,7671.30
125384,41667,805,9,2540.41,18.00,10.00,22863.69
125385,41667,942,4,2326.21,17.00,10.00,9304.84
125386,41667,913,5,391.96,18.00,5.00,1959.80
125387,41668,274,10,1636.39,18.00,5.00,16363.90
125388,41668,124,7,946.24,17.00,10.00,6623.68
125389,41669,14,6,4208.40,18.00,5.00,25250.40
125390,41669,130,6,669.60,12.00,5.00,4017.60
125391,41669,488,1,3166.59,18.00,5.00,3166.59
125392,41669,267,3,839.41,12.00,0.00,2518.23
125393,41670,204,4,62.69,18.00,10.00,250.76
125394,41671,581,4,1781.99,17.00,5.00,7127.96
125395,41671,131,6,874.41,17.00,10.00,5246.46
125396,41672,579,5,1495.48,17.00,10.00,7477.40
125397,41672,880,2,1251.47,17.00,10.00,2502.94
125398,41672,496,8,1380.39,12.00,10.00,11043.12
125399,41672,757,10,894.72,17.00,10.00,8947.20
125400,41672,450,1,1585.13,17.00,5.00,1585.13
125401,41673,270,9,103.60,17.00,0.00,932.40
125402,41673,668,8,872.52,17.00,0.00,6980.16
125403,41673,32,8,939.09,18.00,5.00,7512.72
125404,41673,287,7,996.89,17.00,0.00,6978.23
125405,41673,278,7,1751.22,12.00,5.00,12258.54
125406,41674,754,9,2879.74,17.00,0.00,25917.66
125407,41675,915,6,654.46,12.00,0.00,3926.76
125408,41675,428,2,4017.39,17.00,5.00,8034.78
125409,41675,312,2,1186.18,17.00,10.00,2372.36
125410,41675,186,3,1771.29,17.00,5.00,5313.87
125411,41676,310,10,3447.79,18.00,5.00,34477.90
125412,41676,486,6,1758.87,18.00,0.00,10553.22
125413,41677,257,5,69.33,18.00,10.00,346.65
125414,41677,976,10,503.30,12.00,0.00,5033.00
125415,41677,637,4,1006.34,18.00,0.00,4025.36
125418,41679,175,1,916.04,12.00,5.00,916.04
125419,41679,44,6,143.69,12.00,0.00,862.14
125420,41679,43,5,1032.64,18.00,5.00,5163.20
125421,41679,346,6,1779.66,12.00,5.00,10677.96
125422,41679,924,3,2247.91,12.00,10.00,6743.73
125423,41680,740,10,2350.30,18.00,5.00,23503.00
125424,41680,394,3,2510.54,12.00,5.00,7531.62
125425,41680,314,5,2967.96,17.00,0.00,14839.80
125426,41680,458,7,495.33,12.00,10.00,3467.31
125427,41681,213,8,349.73,17.00,10.00,2797.84
125428,41681,776,10,2342.94,18.00,5.00,23429.40
125429,41682,908,7,1959.04,18.00,10.00,13713.28
125430,41682,475,8,2250.91,17.00,0.00,18007.28
125431,41682,216,3,3139.00,18.00,5.00,9417.00
125432,41682,407,3,2324.71,12.00,0.00,6974.13
125433,41682,894,1,78.69,17.00,5.00,78.69
125434,41683,812,7,151.29,18.00,10.00,1059.03
125435,41683,228,5,1458.18,18.00,5.00,7290.90
125436,41683,355,1,407.01,18.00,10.00,407.01
125437,41684,734,6,3479.81,12.00,5.00,20878.86
125438,41684,1008,6,3252.70,17.00,5.00,19516.20
125439,41684,112,8,549.47,17.00,10.00,4395.76
125440,41684,728,4,2407.35,17.00,0.00,9629.40
125441,41684,676,3,2979.20,18.00,5.00,8937.60
125442,41685,728,8,2407.35,17.00,0.00,19258.80
125443,41686,278,5,1751.22,12.00,5.00,8756.10
125444,41686,171,5,1866.08,17.00,0.00,9330.40
125445,41686,769,7,113.10,12.00,0.00,791.70
125446,41686,366,6,2697.71,17.00,10.00,16186.26
125447,41687,579,1,1495.48,17.00,10.00,1495.48
125448,41688,24,3,2659.65,12.00,10.00,7978.95
125449,41689,494,6,1707.10,12.00,10.00,10242.60
125450,41689,906,9,2223.68,17.00,5.00,20013.12
125451,41690,346,9,1779.66,12.00,5.00,16016.94
125452,41690,21,4,798.36,18.00,10.00,3193.44
125453,41691,95,6,2928.70,12.00,0.00,17572.20
125454,41691,2,4,1057.68,18.00,10.00,4230.72
125455,41692,534,5,552.75,12.00,10.00,2763.75
125456,41692,671,7,1603.95,12.00,10.00,11227.65
125457,41692,72,6,3194.59,12.00,5.00,19167.54
125458,41692,700,5,1282.91,17.00,0.00,6414.55
125459,41692,888,7,539.47,12.00,5.00,3776.29
125460,41693,447,3,2117.41,18.00,10.00,6352.23
125461,41694,44,3,143.69,12.00,0.00,431.07
125462,41694,305,2,3102.51,12.00,5.00,6205.02
125463,41694,877,4,1019.75,17.00,0.00,4079.00
125464,41694,203,3,1640.39,12.00,0.00,4921.17
125465,41694,913,1,391.96,18.00,5.00,391.96
125466,41695,437,10,860.44,12.00,10.00,8604.40
125467,41695,168,1,1528.74,18.00,0.00,1528.74
125468,41696,925,8,134.34,17.00,10.00,1074.72
125469,41696,820,5,1735.78,12.00,0.00,8678.90
125470,41697,148,6,1235.13,17.00,10.00,7410.78
125471,41697,997,1,3495.43,12.00,10.00,3495.43
125472,41697,220,8,1370.50,18.00,0.00,10964.00
125473,41698,175,3,916.04,12.00,5.00,2748.12
125474,41698,64,8,2665.92,17.00,10.00,21327.36
125475,41698,578,6,1420.38,12.00,0.00,8522.28
125476,41699,255,1,3662.67,17.00,5.00,3662.67
125477,41699,29,6,3180.67,12.00,5.00,19084.02
125478,41699,867,1,2382.34,18.00,5.00,2382.34
125479,41700,129,6,2433.05,18.00,5.00,14598.30
125480,41700,214,7,713.36,12.00,5.00,4993.52
125481,41700,176,10,2084.13,12.00,5.00,20841.30
125482,41700,604,3,621.48,17.00,5.00,1864.44
125483,41700,856,6,2787.35,17.00,0.00,16724.10
125484,41701,12,5,817.89,12.00,0.00,4089.45
125485,41701,169,5,2148.39,18.00,0.00,10741.95
125486,41702,237,5,3281.12,17.00,10.00,16405.60
125487,41703,670,10,1483.18,17.00,0.00,14831.80
125488,41703,263,10,2974.82,12.00,0.00,29748.20
125489,41704,204,1,62.69,18.00,10.00,62.69
125490,41705,380,4,1042.47,12.00,10.00,4169.88
125491,41706,164,4,1761.91,12.00,10.00,7047.64
125492,41706,370,10,1711.73,18.00,0.00,17117.30
125493,41706,401,8,2763.78,18.00,5.00,22110.24
125494,41706,721,6,1947.46,17.00,10.00,11684.76
125495,41706,828,5,3368.43,17.00,5.00,16842.15
125496,41707,728,7,2407.35,17.00,0.00,16851.45
125497,41707,508,9,2240.19,17.00,10.00,20161.71
125498,41708,872,10,4128.07,17.00,5.00,41280.70
125499,41708,240,10,1433.22,17.00,5.00,14332.20
125500,41709,975,8,1936.17,17.00,0.00,15489.36
125501,41709,957,7,1915.60,12.00,5.00,13409.20
125502,41709,469,9,2123.83,18.00,0.00,19114.47
125503,41710,78,5,3365.40,18.00,10.00,16827.00
125504,41710,704,5,1458.32,17.00,5.00,7291.60
125505,41710,94,3,2291.44,18.00,10.00,6874.32
125506,41711,568,7,731.85,12.00,5.00,5122.95
125507,41711,887,5,1982.59,17.00,5.00,9912.95
125508,41711,395,4,3373.90,12.00,10.00,13495.60
125509,41712,308,9,1905.32,17.00,5.00,17147.88
125510,41712,113,5,53.89,12.00,0.00,269.45
125511,41712,645,7,2300.24,12.00,5.00,16101.68
125512,41712,400,7,2611.58,17.00,5.00,18281.06
125513,41713,347,4,2651.34,12.00,0.00,10605.36
125514,41713,38,9,2178.52,18.00,10.00,19606.68
125515,41714,197,9,431.48,12.00,0.00,3883.32
125516,41714,264,3,1981.04,17.00,0.00,5943.12
125517,41714,626,4,1705.10,17.00,0.00,6820.40
125518,41714,1008,6,3252.70,17.00,5.00,19516.20
125519,41715,296,2,811.16,17.00,5.00,1622.32
125520,41715,762,4,3721.66,12.00,10.00,14886.64
125521,41715,626,1,1705.10,17.00,0.00,1705.10
125522,41715,571,4,3536.51,17.00,0.00,14146.04
125523,41716,673,1,2866.84,17.00,0.00,2866.84
125524,41717,493,6,1136.58,18.00,5.00,6819.48
125525,41717,21,5,798.36,18.00,10.00,3991.80
125526,41717,440,8,2540.37,17.00,10.00,20322.96
125527,41717,23,8,1629.17,18.00,10.00,13033.36
125528,41718,182,1,1586.92,17.00,10.00,1586.92
125529,41718,880,7,1251.47,17.00,10.00,8760.29
125530,41718,25,4,516.75,17.00,5.00,2067.00
125531,41718,444,9,544.34,12.00,5.00,4899.06
125532,41719,969,5,1232.20,18.00,10.00,6161.00
125533,41719,680,1,1389.22,12.00,5.00,1389.22
125534,41719,225,1,1568.66,18.00,10.00,1568.66
125535,41720,834,5,98.79,18.00,0.00,493.95
125536,41720,975,2,1936.17,17.00,0.00,3872.34
125537,41721,528,8,2392.30,17.00,5.00,19138.40
125538,41721,726,8,218.97,12.00,5.00,1751.76
125539,41721,130,4,669.60,12.00,5.00,2678.40
125540,41722,779,5,61.22,12.00,10.00,306.10
125541,41722,630,4,2076.65,18.00,0.00,8306.60
125542,41722,681,4,1066.34,12.00,0.00,4265.36
125543,41723,961,9,1484.93,18.00,0.00,13364.37
125544,41723,824,7,500.79,18.00,0.00,3505.53
125545,41723,21,2,798.36,18.00,10.00,1596.72
125546,41723,516,1,410.74,17.00,10.00,410.74
125547,41723,893,9,2690.48,12.00,0.00,24214.32
125548,41724,770,4,36.99,18.00,0.00,147.96
125549,41725,651,2,1317.12,18.00,5.00,2634.24
125550,41725,408,6,364.81,18.00,5.00,2188.86
125556,41727,371,4,1309.93,17.00,10.00,5239.72
125557,41727,219,2,2189.02,12.00,5.00,4378.04
125558,41727,571,9,3536.51,17.00,0.00,31828.59
125559,41727,552,6,2692.10,18.00,5.00,16152.60
125560,41727,791,7,3334.43,18.00,10.00,23341.01
125561,41728,507,8,191.55,18.00,5.00,1532.40
125562,41728,569,4,207.99,18.00,10.00,831.96
125563,41728,752,8,1997.91,12.00,0.00,15983.28
125564,41729,678,6,977.01,18.00,10.00,5862.06
125565,41729,454,8,2770.40,12.00,5.00,22163.20
125566,41729,572,10,3372.44,12.00,0.00,33724.40
125567,41730,526,10,2641.36,17.00,0.00,26413.60
125568,41731,606,9,2160.03,18.00,0.00,19440.27
125569,41731,437,2,860.44,12.00,10.00,1720.88
125570,41731,329,8,2541.11,12.00,5.00,20328.88
125571,41731,541,2,335.92,18.00,5.00,671.84
125572,41732,199,10,1845.98,18.00,10.00,18459.80
125573,41732,56,10,1923.39,12.00,5.00,19233.90
125574,41732,746,6,1759.82,12.00,10.00,10558.92
125575,41733,246,1,2844.98,17.00,0.00,2844.98
125576,41733,311,10,3755.98,17.00,10.00,37559.80
125577,41733,297,10,635.92,18.00,5.00,6359.20
125578,41734,373,7,2162.93,17.00,5.00,15140.51
125579,41734,104,5,821.14,18.00,0.00,4105.70
125580,41734,1008,3,3252.70,17.00,5.00,9758.10
125581,41735,851,3,2392.16,18.00,5.00,7176.48
125582,41735,683,2,2956.19,17.00,0.00,5912.38
125583,41735,825,6,1742.58,12.00,5.00,10455.48
125584,41736,523,8,2812.60,12.00,0.00,22500.80
125585,41737,439,3,178.58,17.00,10.00,535.74
125586,41737,61,5,3122.72,18.00,5.00,15613.60
125587,41737,1005,2,1320.30,12.00,5.00,2640.60
125588,41737,97,4,3055.12,12.00,5.00,12220.48
125589,41738,887,8,1982.59,17.00,5.00,15860.72
125590,41738,596,2,2495.20,18.00,10.00,4990.40
125591,41739,766,5,4026.81,18.00,10.00,20134.05
125592,41739,462,9,1700.56,18.00,10.00,15305.04
125593,41740,109,8,824.56,12.00,0.00,6596.48
125594,41741,906,2,2223.68,17.00,5.00,4447.36
125595,41741,598,4,1907.91,17.00,0.00,7631.64
125596,41741,957,6,1915.60,12.00,5.00,11493.60
125597,41741,71,9,1571.43,17.00,10.00,14142.87
125598,41741,887,6,1982.59,17.00,5.00,11895.54
125599,41742,718,9,2091.57,12.00,0.00,18824.13
125600,41742,262,1,1403.13,12.00,5.00,1403.13
125601,41742,19,10,1517.55,18.00,10.00,15175.50
125602,41742,946,1,2963.37,17.00,5.00,2963.37
125603,41742,874,4,3157.69,12.00,10.00,12630.76
125604,41743,907,3,3892.05,18.00,10.00,11676.15
125605,41743,481,1,3425.33,12.00,0.00,3425.33
125606,41743,506,3,1307.41,17.00,5.00,3922.23
125607,41743,519,3,122.56,12.00,10.00,367.68
125608,41743,324,10,550.01,17.00,10.00,5500.10
125609,41744,1003,4,2068.61,17.00,10.00,8274.44
125610,41744,277,7,1540.95,17.00,10.00,10786.65
125611,41744,281,5,1354.34,18.00,10.00,6771.70
125612,41744,326,9,2882.29,17.00,0.00,25940.61
125613,41745,284,3,2079.95,18.00,10.00,6239.85
125614,41745,894,5,78.69,17.00,5.00,393.45
125615,41745,155,5,52.57,17.00,0.00,262.85
125616,41746,760,3,3179.38,12.00,10.00,9538.14
125617,41746,876,10,1041.97,18.00,10.00,10419.70
125618,41747,380,6,1042.47,12.00,10.00,6254.82
125619,41747,657,1,909.81,12.00,0.00,909.81
125620,41747,760,3,3179.38,12.00,10.00,9538.14
125621,41747,743,6,2785.44,18.00,10.00,16712.64
125622,41747,923,5,2495.19,18.00,0.00,12475.95
125623,41748,229,3,3854.29,12.00,0.00,11562.87
125624,41748,337,1,1135.35,17.00,5.00,1135.35
125625,41748,858,3,1953.89,12.00,0.00,5861.67
125626,41748,470,8,183.54,18.00,10.00,1468.32
125627,41749,18,8,973.54,12.00,10.00,7788.32
125628,41749,513,3,2632.87,12.00,0.00,7898.61
125629,41750,42,2,1847.00,17.00,0.00,3694.00
125630,41750,896,5,2916.30,12.00,5.00,14581.50
125631,41750,305,1,3102.51,12.00,5.00,3102.51
125632,41751,103,2,642.52,17.00,10.00,1285.04
125633,41751,779,8,61.22,12.00,10.00,489.76
125634,41751,712,2,1839.49,17.00,5.00,3678.98
125635,41751,990,7,836.28,12.00,10.00,5853.96
